output,parameter,index,value,confidence
p_lv_mean,ao.r,ST,0.008588267391322468,0.0006609744291865657
p_lv_mean,ao.c,ST,0.012509455383513009,0.0010875661795221867
p_lv_mean,art.r,ST,0.0031410193338039616,0.00025426150296636033
p_lv_mean,art.c,ST,0.01750317035302269,0.0018425433236085884
p_lv_mean,ven.r,ST,0.00145878266001822,0.00012057714643921947
p_lv_mean,ven.c,ST,0.035422292805761535,0.002466507198467183
p_lv_mean,av.r,ST,3.3681236619900524e-05,2.2762548529059236e-06
p_lv_mean,mv.r,ST,0.001137029316413703,0.0001284967436545614
p_lv_mean,la.E_pas,ST,0.0013369955163960744,9.720979737758861e-05
p_lv_mean,la.E_act,ST,0.001801784177643684,0.0001467631723450363
p_lv_mean,la.k_pas,ST,0.09306468403109266,0.00683905607043465
p_lv_mean,lv.E_pas,ST,0.01169571550302316,0.0008138219192232212
p_lv_mean,lv.E_act,ST,0.05198008892635553,0.003422173111192476
p_lv_mean,lv.k_pas,ST,0.783250608211008,0.0381534012725418
p_lv_mean,ao.r,S1,0.007713087613468653,0.0065571536691304754
p_lv_mean,ao.c,S1,0.009147461466548162,0.006735940215946833
p_lv_mean,art.r,S1,0.004233852688712111,0.0029550668307091253
p_lv_mean,art.c,S1,0.012133811460676184,0.008097194064216181
p_lv_mean,ven.r,S1,0.0002042141377596041,0.0024570302805609007
p_lv_mean,ven.c,S1,0.03409910544643378,0.010287273228530782
p_lv_mean,av.r,S1,4.123831607110287e-05,0.0003723636181810932
p_lv_mean,mv.r,S1,0.0006326215167534779,0.0021699778702074504
p_lv_mean,la.E_pas,S1,0.002223995974593322,0.002600640432561094
p_lv_mean,la.E_act,S1,0.001605575736432444,0.002720734624015564
p_lv_mean,la.k_pas,S1,0.09016411366497447,0.017766436043658913
p_lv_mean,lv.E_pas,S1,0.009933224688111373,0.007704671286290788
p_lv_mean,lv.E_act,S1,0.050272903180857566,0.013547983768356723
p_lv_mean,lv.k_pas,S1,0.7664288324152932,0.04563882843592975
p_lv_mean,"('ao.r', 'ao.c')",S2,-0.000991901749593245,0.010677295473630064
p_lv_mean,"('ao.r', 'art.r')",S2,-0.0010712366061803747,0.010577236920992914
p_lv_mean,"('ao.r', 'art.c')",S2,-0.0010053484327403953,0.010563995819662214
p_lv_mean,"('ao.r', 'ven.r')",S2,-0.0009696503540340595,0.010568260564869713
p_lv_mean,"('ao.r', 'ven.c')",S2,-0.00045032551682140654,0.010540679520273284
p_lv_mean,"('ao.r', 'av.r')",S2,-0.000976776615907256,0.010573127900331405
p_lv_mean,"('ao.r', 'mv.r')",S2,-0.0009611533646932986,0.010618958077879631
p_lv_mean,"('ao.r', 'la.E_pas')",S2,-0.0009779838397829133,0.010579343550838477
p_lv_mean,"('ao.r', 'la.E_act')",S2,-0.0009851911351904748,0.010549661429761492
p_lv_mean,"('ao.r', 'la.k_pas')",S2,-0.0010183607285213642,0.010380657359497395
p_lv_mean,"('ao.r', 'lv.E_pas')",S2,-0.0009000998316417534,0.01056480990112436
p_lv_mean,"('ao.r', 'lv.E_act')",S2,-0.0005345632160566258,0.010985435619532071
p_lv_mean,"('ao.r', 'lv.k_pas')",S2,0.0009576199543062103,0.013324965603060986
p_lv_mean,"('ao.c', 'art.r')",S2,0.0012076226037741437,0.010285711669231798
p_lv_mean,"('ao.c', 'art.c')",S2,0.0011267815512322442,0.010431094079855832
p_lv_mean,"('ao.c', 'ven.r')",S2,0.0011612909339217715,0.010202646724392523
p_lv_mean,"('ao.c', 'ven.c')",S2,0.0010901761754300993,0.010404354036802118
p_lv_mean,"('ao.c', 'av.r')",S2,0.0011904067133180808,0.01017884576472811
p_lv_mean,"('ao.c', 'mv.r')",S2,0.001153626565602178,0.010187929978215715
p_lv_mean,"('ao.c', 'la.E_pas')",S2,0.001274635145180416,0.010176810269617509
p_lv_mean,"('ao.c', 'la.E_act')",S2,0.0012576958845859686,0.010238083815211753
p_lv_mean,"('ao.c', 'la.k_pas')",S2,0.001583389887522102,0.010564872705931138
p_lv_mean,"('ao.c', 'lv.E_pas')",S2,0.0015552624665019325,0.010156238841615227
p_lv_mean,"('ao.c', 'lv.E_act')",S2,0.0015872512777566905,0.010418498074476638
p_lv_mean,"('ao.c', 'lv.k_pas')",S2,0.0026026474083236106,0.01312778675478877
p_lv_mean,"('art.r', 'art.c')",S2,-0.001769128323071167,0.004619066245315607
p_lv_mean,"('art.r', 'ven.r')",S2,-0.0014272404782695858,0.004419744879018575
p_lv_mean,"('art.r', 'ven.c')",S2,-0.0017624141605667165,0.004408210071760206
p_lv_mean,"('art.r', 'av.r')",S2,-0.0014441919749692597,0.004437058954280425
p_lv_mean,"('art.r', 'mv.r')",S2,-0.0014719153827412942,0.0044493986554244545
p_lv_mean,"('art.r', 'la.E_pas')",S2,-0.0014537329135410676,0.004440005501394915
p_lv_mean,"('art.r', 'la.E_act')",S2,-0.0014915074902781187,0.004447121162722804
p_lv_mean,"('art.r', 'la.k_pas')",S2,-0.0018818656792829874,0.0046611690816778005
p_lv_mean,"('art.r', 'lv.E_pas')",S2,-0.001234605313059774,0.004499927340672307
p_lv_mean,"('art.r', 'lv.E_act')",S2,-0.0017413535033561772,0.004509712129043048
p_lv_mean,"('art.r', 'lv.k_pas')",S2,-0.0008825378365666658,0.0050182636929858755
p_lv_mean,"('art.c', 'ven.r')",S2,-0.00041475933807682994,0.012344463080957694
p_lv_mean,"('art.c', 'ven.c')",S2,-8.754579950925878e-05,0.012556223663579615
