time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,191.70255140797508,150.37882864418793,4.0553334128208,38.173287004374544,180.3771376053201,91.5169021405282,164.7572744325801,12.256417732173055,299.13207142268755,592.5920899728966,26.52451100022479,-0.0,37.79096669562666,37.774691171279194,4.854653220861895,10.454104005723648,50.54641760001165,1.311569708513271,120.65530937134263,-0.0,6.578289710893758,-0.0,55.410454176687516,55.40411149384546,3.5989204384940336,19.732440953204947,91.51594647294642,19.71210610013426,6.774233762173922,-0.0,9.071540451471655
1,191.70862138197717,150.37882864418793,4.050932505370472,38.131865855387844,180.3135509887614,91.6263108135239,164.7572744325801,12.253153556824948,299.0523364975794,592.6690190993505,26.561664221714448,-0.0,37.74995538287982,37.73370253148107,4.848018593796458,10.450418721037893,50.477387749424224,1.3152790193040855,120.55772185612011,-0.0,6.604117528981856,-0.0,55.39569705576497,55.389343292429835,3.597627501259387,19.735002579441648,91.47194775385566,19.71515305140823,6.612555423920964,-0.0,9.072447605516803
2,191.71455550202853,150.37882864418793,4.046537613210482,38.09050125331601,180.24999033399655,91.73563096252053,164.7572744325801,12.249890482350375,298.9726404009157,592.7460441504375,26.67306308450237,-0.0,37.70900012560701,37.69276984814922,4.841388613751331,10.44673494101785,50.40845871545517,1.3189923624666184,120.46010098240635,-0.0,6.681558715720095,-0.0,55.380944911818865,55.374582282671895,3.596492462585678,19.73756739982688,91.42789685648616,19.718132255835407,6.474509953039107,-0.0,9.07335475956195
3,191.72037368511812,150.37882864418793,4.042148732857015,38.049193123022796,180.18645576788668,91.8448625392771,164.7572744325801,12.246628381007898,298.89298331168436,592.8231451579217,26.858683129516397,-0.0,37.668100891343165,37.651893046931896,4.834764434992617,10.44305267301599,50.3396303464622,1.322709734036388,120.36244689955276,-0.0,6.8105962678866545,-0.0,55.36619716733864,55.35982849772313,3.5954794981383196,19.740134749447904,91.38380379509816,19.721053684382042,6.356554175143477,-0.0,9.074261913607097
4,191.72609275422028,150.37882864418793,4.0377658582832305,38.00794137929893,180.12294741171903,91.95400551374242,164.7572744325801,12.243367162818073,298.8133653540496,592.900305264644,27.11845597552823,-0.0,37.62725762392517,37.6110720435096,4.828147565542598,10.439371924061753,50.27090247119773,1.3264311291948188,120.2647597639193,-0.0,6.9911826488789375,-0.0,55.35145341553316,55.34508196058077,3.594546684105853,19.742704066986235,91.33967720752224,19.723925760635034,6.255694911517824,-0.0,9.075169067652244
5,191.73172731501367,150.37882864418793,4.033388982299576,37.96674593822857,180.05946538652887,92.06305985598662,164.7572744325801,12.240106770279086,298.7337866132826,592.9775098371566,27.45229034417682,-0.0,37.58647025635478,37.57030675484271,4.821539676030376,10.435692701169966,50.202274919649156,1.3301565430990645,120.16703973199334,-0.0,7.223254404686492,-0.0,55.336713396440516,55.33034268703839,3.593648955178042,19.745274865169673,91.29552472937219,19.7267557990961,6.169333124927921,-0.0,9.076076221697392
6,191.73728930167678,150.37882864418793,4.029018095932452,37.925606717862124,179.99600981300182,92.17202553624722,164.7572744325801,12.236847194449503,298.6542471182257,593.05474692138,27.86006297316058,-0.0,37.54573870500855,37.529597099837325,4.814942474638836,10.432015011335205,50.13374752420046,1.333885970872269,120.0692869604438,-0.0,7.506725847011649,-0.0,55.3219770696371,55.31561068243809,3.592739536372071,19.74784674594504,91.25135275963731,19.729549777649662,6.095344772893894,-0.0,9.076983375742538
7,191.74278901440076,150.37882864418793,4.024653188758357,37.884523637848105,179.93258081153434,92.28090252490286,164.7572744325801,12.233588467842091,298.5747468512356,593.1320062022537,28.341624065539893,-0.0,37.50506287275165,37.48894299898097,4.808357469442024,10.428338861535272,50.06532011976979,1.3376194076093522,119.97150160609077,-0.0,7.841492841463055,-0.0,55.307244582110975,55.30088594351203,3.591773903698644,19.750419365836056,91.20716689541518,19.73231285642811,6.031896415482272,-0.0,9.077890529787686
8,191.74823567893364,150.37882864418793,4.0202942494967875,37.84349661879539,179.8691785023216,92.38969079242983,164.7572744325801,12.230330649804378,298.49528576452656,593.2092784424675,28.896805226900142,-0.0,37.46444265446294,37.44834437371151,4.80178595817969,10.424664258736312,49.99699254303791,1.3413568483853755,119.87368382586256,-0.0,8.227438325236108,-0.0,55.292516202168365,55.28616846140952,3.5907101916926485,19.75299241725396,91.1629722048704,19.73504965776012,5.977345728893816,-0.0,9.078797683832832
9,191.7536364697973,150.37882864418793,4.0159412652831765,37.8025255831076,179.80580300514384,92.498390309509,164.7572744325801,12.22707385268801,298.41586375094937,593.2865564622972,29.525399702427148,-0.0,37.42387793025972,37.4078011472428,4.7952286930702614,10.420991209880418,49.92876463438078,1.3450982882344844,119.77583377691,-0.0,8.664418568513703,-0.0,55.27779243774367,55.27145821628479,3.5895137654885145,19.755565661124535,91.11877273525639,19.737763777094255,5.930415302684143,-0.0,9.07970483787798
10,191.7589976177291,150.37882864418793,4.011594223041141,37.76161045352773,179.7424544395276,92.60700104694715,164.7572744325801,12.223818210461951,298.3364806787451,593.3638340287958,30.227177028515307,-0.0,37.38336857828538,37.36731324312453,4.788685971540882,10.417319721894978,49.86063623583466,1.3488437221653873,119.6779516165256,-0.0,9.152273359829834,-0.0,55.26307389450169,55.25675518373396,3.588157592621469,19.758138889899847,91.07457204523423,19.740458337272962,5.889995670123427,-0.0,9.080611991923128
