time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,138.15979646081877,156.46094176537216,17.047758332766517,245.48876670210123,127.71787139425082,81.44672497881125,173.29065044279938,9.513031209297468,49.3084046130535,57.965878923231855,4.64434757789427,-0.0,169.48401574130446,169.44328750722352,10.993842465644494,10.084620245581077,169.28502120989938,1.3672728750076208,225.78181788300452,-0.0,4.1001792239967925,-0.0,70.15618564023094,70.11618711432024,20.279821714679912,5.558461680434348,126.27497374958979,1.516091907405736,506.2303994434852,-0.0,3.6083993078970757
1,138.3622796469497,156.46094176537216,17.04335116494171,245.42531082286078,127.6952387696124,81.53722065051488,173.29065044279938,9.504904682602172,49.26592089193426,57.81400598491534,4.66968674048931,-0.0,169.44020091906143,169.39948846527713,10.990700149561965,10.082833170505777,169.2404017747162,1.370832520264817,225.6433362801653,-0.0,4.119885075889525,-0.0,70.09625457274029,70.05577557671961,20.258844058669858,5.543898286872331,126.18724471906566,1.5206835001785017,503.8315994998752,-0.0,3.6088002411535087
2,138.5638039195906,156.46094176537216,17.03894526220215,245.36187156324903,127.67264378570606,81.62766079677253,173.29065044279938,9.496785710679994,49.22346480876161,57.66305676736932,4.745674946749459,-0.0,169.39639867393984,169.3557008946683,10.987533418544277,10.081049067547726,169.19579141921034,1.3743973420711817,225.5047975819019,-0.0,4.178979859805149,-0.0,70.03637921977987,69.99540334007486,20.241882088632195,5.52942347070449,126.09940002073927,1.5252626000684661,501.4454566978825,-0.0,3.6092011744099417
3,138.76437397411812,156.46094176537216,17.034540632417027,245.2984489146844,127.65008647373357,81.71804538709478,173.29065044279938,9.4886727513286,49.1810379551791,57.513026525775686,4.872304541524573,-0.0,169.35260908417297,169.31192478947384,10.984350737122222,10.07926793917062,169.1511901293745,1.3779673419438745,225.36620181272986,-0.0,4.277457622458735,-0.0,69.9765482079998,69.93507266769136,20.228941840773146,5.515036776940925,126.01144154979043,1.5298292071303077,499.0719140517752,-0.0,3.6096021076663747
4,138.96399485000453,156.46094176537216,17.030137280240776,245.23504286888098,127.62756686019848,81.80837439860952,173.29065044279938,9.480564209786323,49.13864197112196,57.36391017548868,5.049549097783602,-0.0,169.30883219603393,169.26816014397457,10.981161189302767,10.077489787467188,169.10659789065116,1.381542520608965,225.22754900804603,-0.0,4.415297811980899,-0.0,69.91674977643828,69.87478589154489,20.219929361740473,5.50073771800499,125.92337159241202,1.5343833239277107,496.71091018074253,-0.0,3.6100030409228077
5,139.16267167947152,156.46094176537216,17.025735206591655,245.17165342120924,127.60508497220772,81.89864780792118,173.29065044279938,9.472458511486673,49.09627847637835,57.21570253906495,5.277370572029205,-0.0,169.2650680186518,169.22440695497508,10.977974088020687,10.07571461457779,169.06201469011418,1.3851228787855414,225.08883920466172,-0.0,4.592470842566616,-0.0,69.856972313068,69.81454531496227,20.214639705227647,5.486525797421503,125.83519277986346,1.5389249535845273,494.36238251944957,-0.0,3.6104039741792406
6,139.36040924482785,156.46094176537216,17.021334408794925,245.1082805708729,127.58264083512823,81.98886559313377,173.29065044279938,9.464354283422477,49.05394888523668,57.068398792914486,5.555722792578054,-0.0,169.22131652543507,169.18066522192572,10.9747978417984,10.073942422505409,169.0174405177357,1.3887084171238886,224.95007243761233,-0.0,4.808940807253693,-0.0,69.79720569231029,69.75435294905115,20.212787179800518,5.472400552646966,125.74690779721733,1.5434540995105939,492.02627271604916,-0.0,3.6108049074356736
7,139.557212635305,156.46094176537216,17.016934880854834,245.04492432016113,127.56023447605656,82.07902773085733,173.29065044279938,9.456250182438831,49.011654583914236,56.92199380474344,5.884546271591892,-0.0,169.17757765677578,169.13693494640657,10.97164093528409,10.072173213389588,168.972875364822,1.392299136296787,224.81124874488734,-0.0,5.064661443324263,-0.0,69.73744000873927,69.6942107650023,20.21398715576804,5.458361491535671,125.65851967865127,1.5479707658218347,489.7025186231531,-0.0,3.6112058406921066
8,139.753086879199,156.46094176537216,17.012536613431454,244.98158467473576,127.53786592188389,82.1691341978787,173.29065044279938,9.448145054294628,48.96939676811386,56.776482504794,6.263771148784905,-0.0,169.1338513198189,169.0932161323256,10.968510958752706,10.07040698935366,168.92831922516,1.3958950369485061,224.67236816479493,-0.0,5.359578421577812,-0.0,69.67766675012041,69.6341204630963,20.21777705891977,5.444408127938609,125.57003157325961,1.5524749570712915,487.3910587896053,-0.0,3.61160677394854
9,139.9480368365953,156.46094176537216,17.008139594451197,244.9182616430993,127.51553519872024,82.25918497165907,173.29065044279938,9.440037974094228,48.92717640171085,56.63185999400113,6.6933182694737745,-0.0,169.09013739453218,169.0495087855515,10.965414313769294,10.068643752459273,168.88377209504512,1.39949611968003,224.53343073516672,-0.0,5.693630184713061,-0.0,69.61787909558358,69.5740834139567,20.223639763093196,5.430539992074837,125.48144662784753,1.5569666781864644,485.091833767147,-0.0,3.612007707204973
10,140.142067412969,156.46094176537216,17.003743809419063,244.8549552361259,127.49324233302775,82.34918002935707,173.29065044279938,9.43192821985714,48.88499424497306,56.488121328602304,7.173097104538541,-0.0,169.0464357368104,169.0058129135898,10.962356330885441,10.06688350479589,168.8392339728175,1.4031023850779885,224.39443649492654,-0.0,6.066746329715576,-0.0,69.55807172070628,69.51410069867882,20.23100717204176,5.4167566098772815,125.39276803734045,1.561445934618444,482.80478350519263,-0.0,3.612408640461406
11,140.33518348417135,156.46094176537216,16.99934924201496,244.7916654665199,127.47098735121904,82.43911934817591,173.29065044279938,9.42381529786596,48.842850828619234,56.34526159574493,7.703007051736238,-0.0,169.00274618440395,168.9621285252095,10.959341078709125,10.065126248449047,168.79470485878193,1.4067138337054628,224.2553854835064,-0.0,6.47884861986808,-0.0,69.49824098444823,69.45417307194069,20.2392809681485,5.403057510242882,125.30399895122292,1.5659127322534272,480.5298482698544,-0.0,3.612809573717839
12,140.52738971266035,156.46094176537216,16.994955875019688,244.72839234802146,127.44877027868392,82.52900290620475,173.29065044279938,9.415699020296131,48.80074637461266,56.20327609883238,8.2829388094166,-0.0,168.9590685661242,168.91845562989442,10.956370836242268,10.063371985423524,168.75018475533298,1.4103304660760017,224.11627773952964,-0.0,6.92985205306667,-0.0,69.43838550165111,69.39430084937258,20.247869658063628,5.389442242805791,125.21514227719008,1.5703670773012957,478.2669708836532,-0.0,3.613210506974272
13,140.71869120173764,156.46094176537216,16.990563689218305,244.6651358960262,127.42659114328163,82.61883067940369,173.29065044279938,9.407579327923262,48.75868097895035,56.06215969779022,8.91276608215023,-0.0,168.91540269094173,168.87479423827105,10.953447248810415,10.061620717919096,168.70567366595125,1.4139522827389988,223.97711330574157,-0.0,7.419658411423634,-0.0,69.37850483555007,69.3344841674815,20.256129112257906,5.3759103146742016,125.12620110421554,1.5748089768488962,476.0160887337138,-0.0,3.613611440230705
14,140.9090926476565,156.46094176537216,16.98617266632898,244.6018961252749,127.40444997080503,82.70860264552091,173.29065044279938,9.399456496388686,48.71665439851283,55.92190766384344,9.59235795669967,-0.0,168.87174837710356,168.8311443605139,10.950569906368482,10.059872447972372,168.6611715956671,1.4175792841720076,223.8378922225222,-0.0,7.948165885857537,-0.0,69.31860101892984,69.27472268055334,20.263480754235804,5.362461272396613,125.03717804320002,1.5792384380429605,473.77714413881455,-0.0,3.614012373487138
15,141.09859880855402,156.46094176537216,16.981782788189697,244.53867305032426,127.38234678748857,82.79831878192725,173.29065044279938,9.391331002114013,48.67466618909714,55.78251520663631,10.321571782704023,-0.0,168.82810544404825,168.7875060066704,10.947737229447595,10.058127177654823,168.61667855030825,1.4212114708395003,223.69861453149332,-0.0,8.515263539518207,-0.0,69.25867756527867,69.21501575693475,20.269367926105037,5.349094656616431,124.94807553731756,1.583655468557031,471.5500786122592,-0.0,3.614413306743571
16,141.28721443795015,156.46094176537216,16.977394037215173,244.47546668514045,127.36028161964086,82.88797906593337,173.29065044279938,9.383203510774829,48.63271571652928,55.6439775411472,11.100255345261091,-0.0,168.7844737169478,168.74387918638035,10.944946512686666,10.056384909043782,168.57219453629668,1.4248488431867032,223.5592802749269,-0.0,9.120832997368298,-0.0,69.19873938378466,69.155362494835,20.273269224445922,5.335810008488559,124.85889581383358,1.5880600764725896,469.33483368032046,-0.0,3.614814240000004
17,141.47494426155453,156.46094176537216,16.973006397479093,244.41227704202709,127.33825449355345,82.97758347487022,173.29065044279938,9.375074929549408,48.590802104129565,55.50628991116797,11.928244071748626,-0.0,168.74085303746708,168.70026390813618,10.942193584007446,10.054645644215235,168.52771956038077,1.428491401630435,223.41988949579584,-0.0,9.764746273973897,-0.0,69.13879316465683,69.0957616476221,20.274735815665522,5.322606871930878,124.76964073626851,1.5924522703833854,467.13135115112976,-0.0,3.615215173256437
18,141.6617929866395,156.46094176537216,16.968619854506244,244.34910413183488,127.31626543550625,83.06713198608247,173.29065044279938,9.366946289442359,48.5489243508692,55.369447579450394,12.805365188873655,-0.0,168.6972432616978,168.6566601794273,10.939473522773095,10.052909385244243,168.48325362916464,1.4321391465685083,223.28044223754142,-0.0,10.446869006373733,-0.0,69.07884651129199,69.03621179184042,20.27337477915251,5.30948479267938,124.68031192415697,1.5968320592189507,464.93957301845217,-0.0,3.61561610651287
19,141.84776529141885,156.46094176537216,16.964234396522865,244.28594796270963,127.29431447176056,83.15662457693678,173.29065044279938,9.358818811430424,48.50708126497953,55.23344583857264,13.73143298342635,-0.0,168.65364427258856,168.6130680058761,10.93678024400755,10.051176134204406,168.43879674879852,1.435792078368681,223.14093854434537,-0.0,11.167056768445063,-0.0,69.01890842808305,68.97671123280382,20.26889287800163,5.296443319330162,124.59091058047098,1.6011994524374664,462.7594415680234,-0.0,3.6160170397693028
20,142.03286583425228,156.46094176537216,16.959850014076945,244.2228085404735,127.27240162856425,83.24606122481515,173.29065044279938,9.350693792414907,48.465271578450704,55.09828000128359,14.706252894596359,-0.0,168.61005597616997,168.5694873915013,10.934107194579502,10.049445893168263,168.39434892461387,1.4394501973779579,223.00137846089962,-0.0,11.925158253431054,-0.0,68.95898847934727,68.91725816741159,20.26107567800015,5.283482002413533,124.50143762203435,1.605554459853734,460.5908992831429,-0.0,3.6164179730257358
21,142.21709925011174,156.46094176537216,16.955466700476403,244.15968586818678,127.25052693214872,83.33544190711795,173.29065044279938,9.34257258994954,48.4234939623368,54.963945404003375,15.729619945269883,-0.0,168.5664783059114,168.5259183384151,10.931447444778838,10.047718664207038,168.34991016082435,1.4431135039187934,222.86176203249772,-0.0,12.721014053986229,-0.0,68.89909667669815,68.85785070591245,20.249801062838355,5.270600394729681,124.41189364659817,1.609897091699853,458.43388887911084,-0.0,3.6168189062821687
22,142.40047015146519,156.46094176537216,16.951084451771326,244.096579946166,127.22869040872901,83.42476660126351,173.29065044279938,9.334456606744771,48.381747042310884,54.830437405880616,16.80131913588186,-0.0,168.52291122254383,168.48236084683606,10.928793779951643,10.045994449390681,168.30548046046127,1.4467819982899526,222.72208930501395,-0.0,13.554456968468854,-0.0,68.83924336476845,68.79848689402371,20.235037623989218,5.2577980512582805,124.32227894676397,1.6142273586081044,456.28835329405155,-0.0,3.6172198395386017
