time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,118.21001483132912,101.1041426770346,2.738616033845746,45.3362065031124,69.08452105362134,29.731238915002066,103.26689601927804,1.6203259633050662,29.375561426456525,96.29371181510773,9.071635708724841,-0.0,32.63584953663868,32.62890932650568,2.322293666088192,6.496134379109713,40.76515158916371,0.21036014772560818,59.35616536512495,-0.0,0.5319551114735497,-0.0,9.95600831607194,9.952537544104558,1.5562603787196827,4.547223968201458,29.746918020901667,3.2011835898820578,150.98175221248212,-0.0,6.101546346132999
1,118.34091214305815,101.1041426770346,2.736592683124383,45.3027122957447,69.0683112018011,29.782966324911364,103.26689601927804,1.618969757679668,29.350995794957516,96.18873634050306,9.078617958049763,-0.0,32.61173744173887,32.60480321928013,2.320286311378578,6.494610139322222,40.72991609881524,0.21135268321256737,59.33239961664623,-0.0,0.5372089806888097,-0.0,9.947675181387595,9.944214626757066,1.5555383213639342,4.542266770216279,29.73069561602828,3.2106371898345643,149.36533151778616,-0.0,6.102417995611018
2,118.47040810959027,101.1041426770346,2.7345710808761914,45.26924703125957,69.05209137822004,29.83467301522576,103.26689601927804,1.6176142283867851,29.32644378872764,96.08514790949368,9.099555229574944,-0.0,32.58764618324204,32.58071794252901,2.3182809008013,6.493084961873191,40.694714588488,0.21234623853125265,59.308615383683374,-0.0,0.5529634576773313,-0.0,9.939346202393091,9.935896325695904,1.5547122992125029,4.537375071813183,29.714111851736597,3.2200125527702026,147.7650333732873,-0.0,6.103289645089037
3,118.59851604138507,101.1041426770346,2.732551225810538,45.23581068843039,69.03586162521687,29.886358966123755,103.26689601927804,1.6162594637157068,29.301905626267956,95.98293290482964,9.134447603141343,-0.0,32.56357574576785,32.556653480975356,2.3162774342919343,6.491558850743802,40.65954702810608,0.21334081389747314,59.28481270179257,-0.0,0.5792186025163167,-0.0,9.931021921577354,9.927582714949951,1.5537824797085058,4.532548229952412,29.697170954624784,3.229309983451406,146.18075146654655,-0.0,6.104161294567056
4,118.72524998012177,101.1041426770346,2.730533116217985,45.202403239113806,69.01962198885815,29.938024161391603,103.26689601927804,1.614905552743172,29.27738153078835,95.88207697254511,9.183290352955508,-0.0,32.539526108945076,32.53260981436407,2.314275909430957,6.490031810265775,40.624413379276795,0.21433640931839426,59.260991611810304,-0.0,0.6159708592312394,-0.0,9.922702886267766,9.919273870143456,1.552754533706484,4.5277855668046865,29.67987734902216,3.238529822535519,144.6123715566409,-0.0,6.105032944045075
5,118.85062386920615,101.1041426770346,2.7285167503915684,45.16902465518993,69.0033725151526,29.989668584847433,103.26689601927804,1.6135525773372146,29.252871728861845,95.78256586079316,9.246076855875918,-0.0,32.51549725243198,32.50858692245705,2.3122763218933238,6.488503844765384,40.58931360364528,0.21533302479876837,59.237152154544454,-0.0,0.6632152441674417,-0.0,9.914389599498186,9.910969868040114,1.5516394289068864,4.523086409363029,29.662235413814567,3.247672417688561,143.0597791574079,-0.0,6.105904593523094
6,118.97465091698261,101.1041426770346,2.726502126706861,45.135674909854885,68.98711324793484,30.041292221084966,103.26689601927804,1.6122006041989931,29.22837644443709,95.68438607057966,9.322798944646372,-0.0,32.4914891568704,32.484584785963236,2.310278666299434,6.4869749583644705,40.55424766465791,0.21633066034076784,59.213294368896754,-0.0,0.7209456117844385,-0.0,9.906082471110397,9.902670784514466,1.5504517051603013,4.518450120172006,29.644249288121216,3.2567381073300377,141.5228648075635,-0.0,6.1067762430011125
7,119.09734473839234,101.1041426770346,2.7244892434829566,45.10235397532012,68.97084423262895,30.092895054149512,103.26689601927804,1.6108496892142774,29.203895919800733,95.58752368879101,9.413446335694012,-0.0,32.46750180222911,32.460603384882965,2.3082829365024065,6.485445155334342,40.51921552442408,0.21732931594431942,59.18941829520161,-0.0,0.7891542240963212,-0.0,9.897781844491602,9.894376701654036,1.5492093954726989,4.513876042220456,29.625923233896398,3.265727249134656,140.00151469250525,-0.0,6.1076478924791315
8,119.21871954826265,101.1041426770346,2.7224780989579793,45.06906182239756,68.95456551692381,30.144477067302194,103.26689601927804,1.6094998740923099,29.179430423022577,95.49196419082081,9.518006444952881,-0.0,32.44353516751201,32.436642698209276,2.306289126343252,6.4839144401592606,40.48421714315037,0.21832899160708688,59.165523975825664,-0.0,0.8678316120862106,-0.0,9.88948797592206,9.886087710281757,1.5479332365808354,4.509363489621032,29.607261701199885,3.274640224820635,138.49560906176984,-0.0,6.1085195419571505
9,119.33878842684858,101.1041426770346,2.720468691501876,45.03579842402734,68.93827714500605,30.19603824504627,103.26689601927804,1.6081511782078146,29.154980218041807,95.39769421310015,9.636465479843054,-0.0,32.41958923329388,32.41270270646695,2.3042972308348966,6.482382816994174,40.44925248394996,0.21932968732419222,59.1416114500499,-0.0,0.9569673973777842,-0.0,9.881200984448757,9.8778038998211,1.5466435732395587,4.5049118313134136,29.588268788090602,3.2834773955169827,137.00503662413175,-0.0,6.1093911914351695
