time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,28.583282793593856,90.7507135509553,1.706978384699905,61.5057017782777,47.279999923072566,23.736876244213295,73.78241990778035,5.469730015011476,137.73725243510071,14.279513867913618,2.5987603643083856,-0.0,32.27078819945089,32.2702439358067,0.545320258635587,1.587547590549578,21.613191450618167,0.058303051288967254,25.090732754915035,-0.0,0.5408269081016804,-0.0,27.049283231004477,27.044612225194278,1.4280740532144613,1.0942024964671717,23.207897590149795,0.12059433692234946,199.56354548904073,-0.0,9.984324747080207
1,28.699935603787385,90.7507135509553,1.7066588338781075,61.49332894404,47.277957344356956,23.751611207988375,73.78241990778035,5.468883339773666,137.7244673428204,14.17649282523816,2.600736997119423,-0.0,32.26474702342802,32.26375227133522,0.5435813562094074,1.5874790057161656,21.608670784665147,0.058474158989504574,25.086800054056358,-0.0,0.5421918200576558,-0.0,27.045096194670087,27.04210188135578,1.4522390268155339,1.086308258391081,23.212863644089364,0.12187653424206654,197.68262248671638,-0.0,9.984912060300623
2,28.815489565615497,90.7507135509553,1.706339027387453,61.48095902013219,47.27591442048082,23.76634386226302,73.78241990778035,5.468027644205702,137.71168837635253,14.074573525445897,2.6066642801641544,-0.0,32.25870101393122,32.257262133828746,0.546136588742221,1.5874104092931,21.60414975045951,0.05864530236800642,25.082866577664966,-0.0,0.5462847499377161,-0.0,27.040864550381645,27.03959274031621,1.4588844985821832,1.0784984440442869,23.217756783189554,0.12315054895638623,195.8206812978712,-0.0,9.985499373521039
3,28.929955461588133,90.7507135509553,1.706016547850432,61.46859442448148,47.273871151801934,23.781074206129617,73.78241990778035,5.467173156541208,137.69890534957443,13.973745143915904,2.6165421861439153,-0.0,32.25260446992625,32.250774791903055,0.5526323942864123,1.5873418012923963,21.59962901065072,0.058816481419764394,25.07893232601525,-0.0,0.5531056788914848,-0.0,27.03663887950011,27.037082802037588,1.4479913204292851,1.07077222396387,23.222576188495797,0.12441640316349654,193.9775473753302,-0.0,9.986086686741457
4,29.0433443537304,90.7507135509553,1.7056892740463407,61.45623727792214,47.27182753916494,23.79580223913004,73.78241990778035,5.466330115696129,137.68610806740494,13.87399657478821,2.630369353419579,-0.0,32.24641728928605,32.24429135829785,0.5622952326429622,1.5872731817424144,21.595109297979775,0.05898769613282676,25.07499729976861,-0.0,0.5626536666747676,-0.0,27.032469816213396,27.03457006472294,1.420077300171054,1.0631287471362867,23.227320956770757,0.1256741216632266,192.15304120085483,-0.0,9.986673999961873
5,29.155667116131646,90.7507135509553,1.7053556582296943,61.443889127385546,47.269783583837956,23.810527960810255,73.78241990778035,5.465508225559954,137.67328687000727,13.775316899920782,2.6481438836350946,-0.0,32.240110211554146,32.23781264464284,0.5740273846425994,1.5872045506857346,21.59059132139373,0.059158946495322315,25.071061499818455,-0.0,0.5749274024275729,-0.0,27.028405348859945,27.032052631670137,1.3761758075922361,1.0555671769323365,23.231990156147436,0.12692372978062064,190.34698609695585,-0.0,9.98726131318229
6,29.266934534217327,90.7507135509553,1.7050148569896904,61.43155081507758,47.267739287480005,23.82525137071618,73.78241990778035,5.464716458448041,137.6604328297171,13.677695289237187,2.669863337523176,-0.0,32.23366729187053,32.231339092818814,0.5865281467728319,1.5871359081780634,21.586075696803153,0.05933023249535466,25.06712492727396,-0.0,0.5899252017778396,-0.0,27.02448984794777,27.029528749938585,1.3177954534165328,1.0480866834710598,23.23658287135354,0.1281652535556548,188.55920662281045,-0.0,9.987848626402705
7,29.377157289836727,90.7507135509553,1.704666822644523,61.4192223871537,47.265694652070785,23.83997246839444,73.78241990778035,5.4639627650893505,137.6475380409812,13.581121015712347,2.6955247288201556,-0.0,32.227087628800575,32.22487072704223,0.5984338639738626,1.5870672542858735,21.58156288061445,0.05950155412101921,25.063187583421076,-0.0,0.6076450026394982,-0.0,27.020762631965887,27.026996867278505,1.2468757861909123,1.040686444768058,23.24109825610911,0.12939871970293434,186.78952881789803,-0.0,9.988435939623121
8,29.486345963676822,90.7507135509553,1.704312287299441,61.40690310977458,47.26364967979698,23.854691253392456,73.78241990778035,5.463253850699977,137.6345958442215,13.485583453021338,2.7251245327879015,-0.0,32.22038506294918,32.218407162289,0.6084685402354449,1.5869985890825884,21.577053124095563,0.0596729113604044,25.05924946965993,-0.0,0.6280843710970581,-0.0,27.017256860007844,27.024455676086433,1.1657164254432064,1.0333656465553267,23.245535581567992,0.13062415558288257,185.03778017097648,-0.0,9.989023252843538
9,29.59451103550001,90.7507135509553,1.7039526723572218,61.39459155972281,47.261604372924886,23.869407725258544,73.78241990778035,5.4625949814758545,137.62160101926227,13.391072075381524,2.7586586834982096,-0.0,32.21358646623715,32.21194765183854,0.6155774688727288,1.586929912644305,21.57254645016475,0.05984430420159306,25.05531058743459,-0.0,0.6512404995304157,-0.0,27.013998574826203,27.02190415138455,1.0769056967768071,1.0261234822691592,23.249894279982126,0.13184158918754502,183.3037896205122,-0.0,9.989610566063956
10,29.701662884988366,90.7507135509553,1.703589927428392,61.382285785626586,47.259558733666836,23.88412188354165,73.78241990778035,5.461989838664822,137.6085499311534,13.297576456813108,2.7961225743899694,-0.0,32.20672869646479,32.20549117186315,0.6190354591682727,1.5868612250453091,21.568042654463234,0.060015732632658886,25.051370938159554,-0.0,0.6771102069995906,-0.0,27.011005981179736,27.01934157945298,0.9832392394744883,1.0189591529934838,23.25417398293891,0.13305104912265073,181.587387546743,-0.0,9.990197879284372
11,29.807811792625866,90.7507135509553,1.7032263134148768,61.369983525003306,47.25751276405353,23.898833727791747,73.78241990778035,5.461440421925584,137.59544062668388,13.205086270384346,2.8375110590757626,-0.0,32.199854496462216,32.19903653530432,0.6185197426977724,1.5867925263537856,21.563541330610082,0.06018719664167143,25.047430523149302,-0.0,0.7056899398017005,-0.0,27.008288967917526,27.016767576780126,0.8876322452440591,1.0118718674020275,23.258374553167986,0.1342525645896176,179.88840576351146,-0.0,9.990785192504788
12,29.91296794054198,90.7507135509553,1.7028641529436908,61.35768245393308,47.25546646582728,23.913543257559414,73.78241990778035,5.460947005661902,137.5822728779036,13.113591287512193,2.882818452053818,-0.0,32.193007775985485,32.192582522869195,0.6141380973343896,1.5867238166282374,21.55904191748817,0.060358696216691085,25.0434893435596,-0.0,0.7369757719625839,-0.0,27.00584889203984,27.01418209860813,0.7930284244826363,1.0048608417047247,23.26249610874873,0.13544616536786233,178.2066775109062,-0.0,9.991372505725204
13,30.017141413340205,90.7507135509553,1.7025055834249543,61.345380434072574,47.253419840370015,23.928250472395916,73.78241990778035,5.460508148941361,137.56904817205074,13.023081377287387,2.9320385294823814,-0.0,32.186228943226006,32.186128012631556,0.6064098006404675,1.586655095915066,21.554543761358396,0.06053023134577006,25.039547400347807,-0.0,0.7709634057715201,-0.0,27.00367862774907,27.011585436955166,0.7023107508991,0.9979252995960018,23.266539038661172,0.13663188179770755,176.54203744816527,-0.0,9.99195981894562
14,30.12034219893113,90.7507135509553,1.7021523309689506,61.33307573877211,47.251372888669344,23.942955371853056,73.78241990778035,5.460120756799879,137.55576965008538,12.933546505803324,2.985164530035817,-0.0,32.17955063066458,32.17967209866877,0.5962036682555123,1.5865863642474338,21.550046187284376,0.060701802016950544,25.035604694254218,-0.0,0.8076481723723885,-0.0,27.00176286961701,27.00897820854652,0.6182138546384309,0.9910644722033504,23.270504010047762,0.1378097447633014,174.8943216466358,-0.0,9.992547132166038
15,30.222580189364603,90.7507135509553,1.7018055312746878,61.32076723217807,47.24932561132786,23.95765795548284,73.78241990778035,5.459780192776128,137.54244199399074,12.844976735488281,3.0421891558397913,-0.0,32.172994308931685,32.17321418503163,0.5846386047360873,1.586517621645574,21.545548572183215,0.060873408218260934,25.03166122580723,-0.0,0.847025032409434,-0.0,27.000078689097784,27.00636133268629,0.5432414460789522,0.9842775980361552,23.274391966564455,0.13897978567568758,173.2633675827557,-0.0,9.993134445386454
16,30.323865181644972,90.7507135509553,1.701465619721572,61.308454479091154,47.24727800861304,23.9723582228377,73.78241990778035,5.459480434869702,137.5290712706568,12.757362224448274,3.103104573463073,-0.0,32.1665682089673,32.166754043383804,0.5729610643807803,1.5864488681184672,21.541050409763624,0.061045049937718435,25.027716995350787,-0.0,0.8890885767121304,-0.0,26.998596305782808,27.003736000604054,0.479593223059927,0.9775639229353423,23.278204118181396,0.14014203645650253,171.64901413107413,-0.0,9.99372175860687
17,30.424206878556788,90.7507135509553,1.7011322952332053,61.29613778101739,47.24523008054271,23.98705617347014,73.78241990778035,5.459214275272962,137.51566473199588,12.670693225794123,3.1679024150029176,-0.0,32.160266638858275,32.16029183191671,0.5624085087218301,1.5863801036667127,21.536551363346742,0.061216727163324915,25.023772003091587,-0.0,0.9338330270446623,-0.0,26.997280075128444,27.001103636207663,0.4291000910265859,0.9709227000218105,23.2819419226046,0.14129652952149255,170.05110155706004,-0.0,9.994309071827287
18,30.523614889476907,90.7507135509553,1.700804565293952,61.28381813104146,47.24318182699525,24.00175180693279,73.78241990778035,5.458973552142415,137.50223058303348,12.584960086966916,3.236573779231019,-0.0,32.15407083488614,32.1538280716728,0.5540778014949738,1.5863113282862262,21.532051298706314,0.061388439883067455,25.019826249159713,-0.0,0.9812522368972323,-0.0,26.996089634627626,26.998465850548087,0.3931724148697854,0.9643531896447458,23.285607059237254,0.14244329776455064,168.4694715097801,-0.0,9.994896385047703
19,30.622098731174923,90.7507135509553,1.7004808615758984,61.2714970980777,47.24113324783149,24.016445122778357,73.78241990778035,5.458749405404248,137.4887777259833,12.500153249057247,3.309109232800826,-0.0,32.14795114747925,32.14736358581563,0.5488112868602235,1.5862425419723352,21.5275502951471,0.061560188084917714,25.015879733675856,-0.0,1.0313396923197429,-0.0,26.994981168836922,26.995824391568682,0.3727616104249547,0.957854659329455,23.289201396864637,0.14358237454210665,166.90396701440557,-0.0,9.995483698268119
20,30.719667828648966,90.7507135509553,1.7001592189245014,61.25917664775856,47.23908434302072,24.031136120559655,73.78241990778035,5.458532562645427,137.47531547425157,12.416263246073758,3.3854988115874862,-0.0,32.14187042497439,32.14089940565505,0.5471078231965496,1.5861737447240083,21.5230486340849,0.06173197175683261,25.011932456820688,-0.0,1.0840885128470592,-0.0,26.993908823184796,26.99318108795019,0.3683343067747688,0.9514263837213175,23.29272695427336,0.1447137936569994,165.35443246402954,-0.0,9.996071011488537
21,30.81633151589969,90.7507135509553,1.6998374935686484,61.246858924115635,47.23703511274964,24.045824799829518,73.78241990778035,5.458313621425261,137.4618532700537,12.333280704241051,3.4657320220185617,-0.0,32.13578813892427,32.134436656101784,0.5490765261396279,1.5861049365475142,21.51854676478576,0.061903790886752894,25.007984418894917,-0.0,1.1394914524178983,-0.0,26.992826100078005,26.990537793664945,0.3798647789637043,0.9450676445319836,23.296185857935374,0.14583758934366006,163.82071361167624,-0.0,9.996658324708953
22,30.912099036727867,90.7507135509553,1.6995135937186512,61.23454601889839,47.23498555750527,24.06051116014112,73.78241990778035,5.45808333611503,137.44840039752438,12.25119634125245,3.5497978425157295,-0.0,32.12966474360142,32.12797643463563,0.5544325966942782,1.5860361174592066,21.51404525354173,0.062075645462607285,25.00403562036492,-0.0,1.1975409003703592,-0.0,26.9916872774006,26.987896331646223,0.4068404897137625,0.9387777304821174,23.299580296489346,0.1469537962530698,162.30265756164812,-0.0,9.99724563792937
23,31.00697954553401,90.7507135509553,1.6991857020424972,61.2222397490478,47.232935678125195,24.07519520104795,73.78241990778035,5.457832900432256,137.43496570016006,12.170000965493387,3.637684725022338,-0.0,32.12346588195888,32.121519694552404,0.562534987169286,1.5859672874872093,21.509544721006016,0.062247535472311606,25.000086061890407,-0.0,1.2582288824967378,-0.0,26.99044880572175,26.98525843830831,0.44828257779901703,0.9325559372418873,23.30291247303815,0.1480624494377163,160.80011276041128,-0.0,9.997832951149785
24,31.10098210810124,90.7507135509553,1.6988524657511885,61.2099414665969,47.230885475811455,24.0898769221039,73.78241990778035,5.457554212383272,137.4215573158816,12.089685475253576,3.729380596585449,-0.0,32.11716597923393,32.11506714522432,0.5724587381495135,1.5858984466718833,21.505045775522913,0.06241946090377056,24.996135744332033,-0.0,1.3215470621359613,-0.0,26.989070618507874,26.98262571152623,0.5027803546364218,0.9264015673705953,23.306184557502295,0.1491635843370497,159.31292898720258,-0.0,9.998420264370202
25,31.19411570237511,90.7507135509553,1.6985131335810084,61.197651921716236,47.22883495210274,24.104556322863463,73.78241990778035,5.457240113727442,137.40818243760378,12.010240857913372,3.8248728610147995,-0.0,32.110750832626756,32.10861918024396,0.5830999743503026,1.5858295950648942,21.50054894779816,0.06259142174487947,24.9921846687361,-0.0,1.387486741319144,-0.0,26.987517316337446,26.979999563623693,0.5685391208681732,0.9203139302543302,23.309398640385623,0.15025723676311564,157.8409573441948,-0.0,9.999007577590618
26,31.286389219237748,90.7507135509553,1.6981676258886897,61.18537119268061,47.22678410881232,24.119233402881825,73.78241990778035,5.45688459903789,137.3948471042336,11.931658189110456,3.924148400612526,-0.0,32.104218936464484,32.10217584067981,0.5932960406261484,1.5857607327271277,21.49605463575673,0.06276341798352557,24.988232836300316,-0.0,1.4560388619640006,-0.0,26.985759200762438,26.977381180335847,0.6434387327442811,0.914292342042114,23.312556689207778,0.1513434428864032,156.38405024630933,-0.0,9.999594890811036
27,31.377811463274732,90.7507135509553,1.6978165322670995,61.17309868834465,47.224732947936914,24.133908161714775,73.78241990778035,5.4564829871022225,137.3815560293543,11.853928631888476,4.02719357797448,-0.0,32.09758143712526,32.095736816375165,0.6019514093053592,1.5856918597256286,21.49156306391719,0.06293544960758699,24.98428024832359,-0.0,1.5271940071186993,-0.0,26.983773121930938,26.974771487171417,0.7251017991437655,0.9083361255806633,23.3156605089434,0.1524222392219059,154.94206141070103,-0.0,10.000182204031452
28,31.46839115353835,90.7507135509553,1.6974610372625807,61.160833222533974,47.22268147154787,24.148580598919015,73.78241990778035,5.456032050283006,137.36831247197006,11.777043435828347,4.1339942378651005,-0.0,32.090860728708776,32.089301484979,0.6081531820719344,1.585622976129948,21.487074262439705,0.06310751660493628,24.980326906146036,-0.0,1.6009424022565064,-0.0,26.98154311830941,26.972171124033572,0.8109688663437818,0.9024446103478233,23.318711707652064,0.15349366261542755,153.5148458459209,-0.0,10.000769517251868
29,31.55813692430185,90.7507135509553,1.6971027841744775,61.14857315036127,47.22062968167572,24.163250714051983,73.78241990778035,5.45553009819366,137.35511815295467,11.70099393616954,4.244535709160801,-0.0,32.084087878137495,32.08286898346703,0.6112661141849879,1.5855540820082652,21.482588066882347,0.06327961896343866,24.976372811085394,-0.0,1.6772739166177377,-0.0,26.97906083048243,26.969580428814687,0.8983784700104779,0.8966171323852348,23.321711668269213,0.15455775023007393,152.1022598408835,-0.0,10.001356830472284
30,31.647057325808433,90.7507135509553,1.6967436915966023,61.136316551794216,47.21857758020075,24.177918506671883,73.78241990778035,5.454977013845036,137.34197321904387,11.625771552922355,4.358802806865342,-0.0,32.07729915683413,32.076438304454406,0.6109962458588606,1.5854851774237166,21.478104138916578,0.06345175667095189,24.972417964376785,-0.0,1.7561780646014242,-0.0,26.976325679907262,26.966999430326204,0.9846494842808058,0.8908530342303089,23.324661527334857,0.15561453953296692,150.70416095364692,-0.0,10.0019441436927
31,31.73516082501425,90.7507135509553,1.6963857420617137,61.12406144310146,47.216525168762615,24.19258397633764,73.78241990778035,5.45437423918136,137.32887625744874,11.55136778997536,4.4767798342008795,-0.0,32.0705320450007,32.07000840713528,0.6074147968203439,1.585416262431358,21.473622006348148,0.06362392971532607,24.968462367122864,-0.0,1.83764400720923,-0.0,26.97334479738518,26.96442785116801,1.0671632509764162,0.8851516648478334,23.32756216161857,0.1566640682821595,149.32040800007587,-0.0,10.002531456913118
32,31.822455806319986,90.7507135509553,1.6960307724369867,61.111805986521716,47.21447244869612,24.207247122608617,73.78241990778035,5.453724717148902,137.31582435394077,11.477774234210017,4.598450584751714,-0.0,32.063821269000556,32.06357832729002,0.6009463143961777,1.5853473370760083,21.469141114429135,0.0637961380844004,24.96450602025852,-0.0,1.9216605535257625,-0.0,26.97013273657551,26.96186511913341,1.1434425208157615,0.8795123795621287,23.33041418209821,0.15770637451379954,147.9508610425666,-0.0,10.003118770133534
33,31.908950572303688,90.7507135509553,1.6956802782228397,61.09954868599549,47.21241942100032,24.221907945044794,73.78241990778035,5.453032785705238,137.30281319899916,11.40498255461158,4.723798344700916,-0.0,32.05719510158612,32.05714727997993,0.5923170832866661,1.5852784013912133,21.464660887015654,0.06396838176600511,24.960548924533818,-0.0,2.008216162263014,-0.0,26.966710949842945,26.95931038805103,1.2112259456650794,0.8739345399889186,23.33321793624646,0.15874149652944078,146.59538137868313,-0.0,10.00370608335395
34,31.994653344445254,90.7507135509553,1.6953352589529174,61.087288541759214,47.21036608634475,24.236566443206556,73.78241990778035,5.452304029918527,137.28983723586416,11.332984501391724,4.852805895135673,-0.0,32.05067243915278,32.050714740658314,0.5824718051974892,1.5852094553994547,21.46018078879802,0.06414066074795886,24.956591080517477,-0.0,2.0972989433522584,-0.0,26.963107056848795,26.95676256685502,1.2685351054515566,0.8684175139680982,23.335973518245815,0.15976947288352455,145.25383152994243,-0.0,10.004293396574367
35,32.079572263831636,90.7507135509553,1.6949961210816553,61.075025147417506,47.20831244510971,24.251222616654562,73.78241990778035,5.451545101393808,137.27688984125274,11.261771905141474,4.985455514378274,-0.0,32.04426096580782,32.04428049610137,0.5724706381703414,1.585140499113502,21.45570038094185,0.0643129750180676,24.952632488619095,-0.0,2.188896659553655,-0.0,26.959353951565564,26.954220355068433,1.313731151528202,0.8629606754988264,23.338680786254553,0.1607903423713003,143.92607523098604,-0.0,10.004880709794783
36,32.16371539187487,90.7507135509553,1.6946626423394846,61.06275872551689,47.2062584974574,24.26587646494965,73.78241990778035,5.4507635023710606,137.26396354139422,11.19133667597952,5.121728980449084,-0.0,32.037956479497936,32.03784466307277,0.5633729384343663,1.585071532538801,21.45121936716565,0.06448532456412304,24.948673149128314,-0.0,2.282996728156988,-0.0,26.955488734583852,26.951682285221683,1.3455621670704963,0.8575634046742624,23.341339386927917,0.16180414401661306,142.61197741870606,-0.0,10.005468023015199
37,32.24709071101732,90.7507135509553,1.6943340068025954,61.05049009238209,47.2042042434258,24.28052798765292,73.78241990778035,5.449967346753275,137.25105025111753,11.121670802731495,5.261607573577405,-0.0,32.031743555010536,32.03140766987423,0.5561233843125685,1.5850025556766283,21.44673762303563,0.06465770937390397,24.9447130622666,-0.0,2.3795862227154747,-0.0,26.951551531332075,26.94914676979714,1.3631972882470855,0.8522250876186769,23.343948786045253,0.1628109170600431,141.3114042217857,-0.0,10.006055336235617
38,32.32970612541303,90.7507135509553,1.6940089006957821,61.03822056221035,47.20214968303192,24.295177184325365,73.78241990778035,5.449165110890537,137.23814152316197,11.052766352154098,5.405072078719715,-0.0,32.025597355146864,32.02497020602661,0.551454705077946,1.5849335685275534,21.44225520608683,0.06483012943517154,24.94075222824411,-0.0,2.4786518747846737,-0.0,26.947584259636816,26.946612150181117,1.366247282161882,0.8469451164279975,23.346508303309857,0.16381070094745748,140.02422295085933,-0.0,10.006642649456033
39,32.411569461642905,90.7507135509553,1.6936856612282465,61.0259517981283,47.200094816378595,24.309824054528274,73.78241990778035,5.448365364636225,137.2252288171976,10.984615468142934,5.552102788280877,-0.0,32.019486444494426,32.01853314412386,0.5498106514062212,1.5848645710950304,21.437772347323754,0.0650025847356744,24.936790647318524,-0.0,2.580180075801538,-0.0,26.943629299723543,26.944076749485873,1.354772826058962,0.8417228891091093,23.34901715255965,0.16480353531823663,138.75030208848386,-0.0,10.00722996267645
40,32.49268846939175,90.7507135509553,1.6933624631872342,61.0136856255027,47.19803964375039,24.32446859782309,73.78241990778035,5.4475765090484005,137.21230376217292,10.917210371006611,5.702679504795106,-0.0,32.013376317019194,32.012097441882574,0.5513027241389397,1.5847955633886137,21.433289423138714,0.06517507526314667,24.93282831984785,-0.0,2.684156878935693,-0.0,26.93972819707956,26.941538924061362,1.3292772374924138,0.8365578095242288,23.35147448391118,0.16578945999413613,137.48951128002008,-0.0,10.007817275896866
