output,parameter,index,value,confidence
v_lv_max,ao.r,ST,0.007627749310522295,0.0022004896141116486
v_lv_max,ao.c,ST,0.009840448457912866,0.003276109981479714
v_lv_max,art.r,ST,0.061150394472618906,0.018726104741813313
v_lv_max,art.c,ST,0.13679468244639043,0.034079138195137276
v_lv_max,ven.r,ST,0.002107410453762164,0.0008316369945696142
v_lv_max,ven.c,ST,0.13489178479322056,0.03710023517320167
v_lv_max,av.r,ST,7.640981262463176e-06,3.236851676150723e-06
v_lv_max,mv.r,ST,0.0067580161416360045,0.0017115077239369656
v_lv_max,la.E_pas,ST,0.0042952117454494055,0.0013433666212028426
v_lv_max,la.E_act,ST,0.0015058858133082382,0.0005178714154504036
v_lv_max,la.k_pas,ST,0.25095149387439186,0.06731162400850835
v_lv_max,lv.E_pas,ST,0.06539755042177933,0.018939528656214226
v_lv_max,lv.E_act,ST,0.06281354132239494,0.016125370244283566
v_lv_max,lv.k_pas,ST,0.3690950883038126,0.09218357817762848
v_lv_max,ao.r,S1,0.0021575833383039064,0.01871919674085956
v_lv_max,ao.c,S1,0.010275275982146476,0.02565051706271282
v_lv_max,art.r,S1,0.04625730714770175,0.05719977114158858
v_lv_max,art.c,S1,0.07861233911703312,0.1042077602790861
v_lv_max,ven.r,S1,0.009528640217620964,0.01060613627334213
v_lv_max,ven.c,S1,0.1506960998914004,0.10328014860944065
v_lv_max,av.r,S1,-8.509456683229948e-06,0.0005804162146632267
v_lv_max,mv.r,S1,0.007781097143461799,0.018710022949899714
v_lv_max,la.E_pas,S1,0.005782368681691344,0.015051245822992226
v_lv_max,la.E_act,S1,-0.004149285246472316,0.009263797245451677
v_lv_max,la.k_pas,S1,0.21833196372449457,0.12384318695854969
v_lv_max,lv.E_pas,S1,0.06928862957033033,0.06957578356058437
v_lv_max,lv.E_act,S1,0.05622270226291313,0.06368157194681529
v_lv_max,lv.k_pas,S1,0.35058109927892456,0.1277565197370598
v_lv_max,"('ao.r', 'ao.c')",S2,0.0038367746309118343,0.027637879689897647
v_lv_max,"('ao.r', 'art.r')",S2,0.0011834170801086202,0.026223950473302414
v_lv_max,"('ao.r', 'art.c')",S2,-0.00012624187394530417,0.0265606376767629
v_lv_max,"('ao.r', 'ven.r')",S2,0.0005180737592591009,0.026835978130722412
v_lv_max,"('ao.r', 'ven.c')",S2,-0.0009251644449577157,0.026369186034686427
v_lv_max,"('ao.r', 'av.r')",S2,0.0006574891235228057,0.02681990894771976
v_lv_max,"('ao.r', 'mv.r')",S2,0.0002471849153588314,0.027053636995255616
v_lv_max,"('ao.r', 'la.E_pas')",S2,0.0009619729628458631,0.02730697322989913
v_lv_max,"('ao.r', 'la.E_act')",S2,0.00047568044269566184,0.02702832285070733
v_lv_max,"('ao.r', 'la.k_pas')",S2,0.0007683641371272476,0.033976843053444845
v_lv_max,"('ao.r', 'lv.E_pas')",S2,0.001914536974050876,0.026972025121312446
v_lv_max,"('ao.r', 'lv.E_act')",S2,0.0002698091396009378,0.0292531477652437
v_lv_max,"('ao.r', 'lv.k_pas')",S2,0.00018386915115375935,0.026403496800559683
v_lv_max,"('ao.c', 'art.r')",S2,-0.005494765275797328,0.03812152568499913
v_lv_max,"('ao.c', 'art.c')",S2,-0.0020727200784151772,0.03419714757663005
v_lv_max,"('ao.c', 'ven.r')",S2,-0.0038038767530633663,0.03502385556633525
v_lv_max,"('ao.c', 'ven.c')",S2,-0.003829580499237123,0.03535151583052702
v_lv_max,"('ao.c', 'av.r')",S2,-0.004386464072077419,0.03519978809198745
v_lv_max,"('ao.c', 'mv.r')",S2,-0.004950111389710575,0.03564769324253788
v_lv_max,"('ao.c', 'la.E_pas')",S2,-0.004445274702667773,0.034898409237909996
v_lv_max,"('ao.c', 'la.E_act')",S2,-0.004406637651383077,0.034701208188946106
v_lv_max,"('ao.c', 'la.k_pas')",S2,-0.0006157605414517653,0.03532319969410035
v_lv_max,"('ao.c', 'lv.E_pas')",S2,-0.006137282305173117,0.03725244580374611
v_lv_max,"('ao.c', 'lv.E_act')",S2,-0.006002183385336486,0.034339276047875573
v_lv_max,"('ao.c', 'lv.k_pas')",S2,0.012453990394659775,0.04864266440746193
v_lv_max,"('art.r', 'art.c')",S2,-0.005887272528827134,0.08113951778390749
v_lv_max,"('art.r', 'ven.r')",S2,-0.012478525252976675,0.08366155813851427
v_lv_max,"('art.r', 'ven.c')",S2,-0.0019937335049088067,0.09094227714674095
v_lv_max,"('art.r', 'av.r')",S2,-0.011293759568006587,0.08423139483972528
v_lv_max,"('art.r', 'mv.r')",S2,-0.01250299010019508,0.0844389828330861
v_lv_max,"('art.r', 'la.E_pas')",S2,-0.01172651462017553,0.08510977793463445
v_lv_max,"('art.r', 'la.E_act')",S2,-0.011222177594003744,0.08394691648763034
v_lv_max,"('art.r', 'la.k_pas')",S2,-0.00396536278376361,0.0867595989465599
v_lv_max,"('art.r', 'lv.E_pas')",S2,-0.014467660771748908,0.08505354651411219
v_lv_max,"('art.r', 'lv.E_act')",S2,-0.0056535060635014775,0.08849020347119219
v_lv_max,"('art.r', 'lv.k_pas')",S2,-0.0012639942359100598,0.10091475151362796
v_lv_max,"('art.c', 'ven.r')",S2,0.037376698540453224,0.14074767772679064
v_lv_max,"('art.c', 'ven.c')",S2,0.028445428174934145,0.1595251741970238
v_lv_max,"('art.c', 'av.r')",S2,0.03607623977819522,0.14060567752357803
v_lv_max,"('art.c', 'mv.r')",S2,0.035566094415880406,0.14165266644503893
v_lv_max,"('art.c', 'la.E_pas')",S2,0.03771435808371596,0.14047974666300067
