time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,111.15548485686287,1097.2579396023175,3282.2873461508816,38.52499678105011,75.64538953979073,7.812123287538532,0.0,45.89361002382609,45.338532248659206,0.00277844696536536,4.671237048102638,0.05138063291719036,6.69507768087477,-0.3086578418963608,0.0,9855.66330961883
1,111.15396374945794,1097.231330692738,3282.482491593729,38.35798135518708,75.64538953979073,7.835376977556017,0.0,45.887352195417684,45.33241635336241,0.0027777365178553153,4.673127146670788,0.05137051783503692,6.649389251040955,-0.3014015956982399,0.0,9856.210846469365
2,111.15244303037498,1097.2047269180027,3282.67365121586,38.1949462268743,75.64538953979073,7.905090779172539,0.0,45.88109596456389,45.32630163827815,0.0027770281593549285,4.674978640217377,0.051360453019086295,6.60346807201894,-0.29411574039032984,0.0,9856.758383319899
3,111.15092269857053,1097.1781282530499,3282.860809021775,38.03590741771754,75.64538953979073,8.021245505284694,0.0,45.87484132697205,45.320188097646174,0.002776321897210273,4.6767913738165605,0.051350438657800056,6.55734292956711,-0.2868046897436523,0.0,9857.305920170435
4,111.14940275289518,1097.1515346713657,3283.0439522487154,37.88087771813624,75.64538953979073,8.183791787527625,0.0,45.86858827791354,45.314075725372476,0.0027756177382556946,4.67856522385352,0.05134047489965857,6.511041559786021,-0.27947269266965014,0.0,9857.853457020969
5,111.14788319219568,1097.1249461463406,3283.2230706470837,37.72986740549229,75.64538953979073,8.39265916194633,0.0,45.86233681264373,45.30796451534095,0.002774915689356233,4.680300091054854,0.051330561862360326,6.464590378692621,-0.27212379304023887,0.0,9858.400993871503
6,111.14636401531489,1097.0983626513716,3283.39815574436,37.58288498006646,75.64538953979073,8.647756359398212,0.0,45.856086926402284,45.301854461437046,0.002774215757290323,4.681995893359213,0.05132069964185947,6.418014504388552,-0.2647618341560218,0.0,9858.948530722037
7,111.14484522109181,1097.0717841597777,3283.5692014717706,37.43993653847225,75.64538953979073,8.948970795042841,0.0,45.84983861441271,45.295745557528456,0.0027735179488445815,4.68365257198696,0.051310888304672675,6.371337721836629,-0.2573904524486272,0.0,9859.49606757257
8,111.14332680836146,1097.0452106447876,3283.7362042677455,37.301025670217044,75.64538953979073,9.29616849258071,0.0,45.843591871882424,45.289637797461786,0.0027728222708305198,4.685270092442191,0.05130112788660896,6.324582477785169,-0.2500130765537945,0.0,9860.043604423106
9,111.14180877595562,1097.018642079694,3283.8991616754492,37.16615486001337,75.64538953979073,9.68919717167599,0.0,45.837346694005184,45.28353117509852,0.002772128729916888,4.686848430928991,0.051291418409977356,6.277770128449369,-0.242632967157164,0.0,9860.59114127364
10,111.1402911227025,1096.9920784378235,3284.0580726133517,37.03532521723409,75.64538953979073,10.12788560981993,0.0,45.83110307596051,45.27742568430807,0.002771437332661396,4.688387576972123,0.05128175988026707,6.230920888036543,-0.23525320874412858,0.0,9861.138678124174
11,111.13877384742649,1096.9655196924261,3284.2129384119817,36.90853543927757,75.64538953979073,10.612041197142338,0.0,45.82486101291176,45.27132131894209,0.002770748085629794,4.689887543458525,0.05127215227342819,6.18405363151453,-0.22787667798841946,0.0,9861.686214974708
12,111.13725694894843,1096.9389658167875,3284.363761791138,36.78578283423776,75.64538953979073,11.14145147964558,0.0,45.818620500007945,45.265218072860335,0.0027700609952755126,4.691348356731069,0.05126259554842028,6.137186069512065,-0.22050607193713695,0.0,9862.233751825243
13,111.13574042608593,1096.9124167842988,3284.510546221654,36.66706395907321,75.64538953979073,11.715884598090854,0.0,45.81238153238475,45.259115939947,0.002769376067862841,4.692770050406804,0.05125308965504333,6.090334845594232,-0.21314392378910677,0.0,9862.781288675778
14,111.1342242776529,1096.885872568313,3284.653297224123,36.55237332102375,75.64538953979073,12.335088394922014,0.0,45.806144105162424,45.25301491407747,0.0027686933096230278,4.69415267795593,0.051243634518002935,6.043515338320929,-0.205792570788199,0.0,9863.328825526312
15,111.13270850245972,1096.859333142218,3284.7920216790712,36.44170406736261,75.64538953979073,12.998790963412516,0.0,45.79990821344708,45.24691498913508,0.002768012726676639,4.695496306020421,0.051234230045373017,5.996741783019885,-0.19845417381402894,0.0,9863.876362376846
16,111.13119309931406,1096.832798479537,3284.926726783314,36.33504902894759,75.64538953979073,13.706701697150123,0.0,45.793673852333384,45.24081615903421,0.002767334324931589,4.696801004305635,0.05122487614139634,5.950027504674954,-0.1911307544416099,0.0,9864.42389922738
