time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,116.31105730943285,976.7792306064788,3425.6298993662026,44.457885394248805,89.93176122725714,9.73383187728231,0.0,43.72527777817438,42.473055035790445,0.00978088413408416,5.639614025203608,0.05540599615276427,8.602657077861913,-0.30310835767810135,0.0,6171.120294928551
1,116.30350716447839,976.7440110990887,3425.9043495030205,44.22620490977449,89.93176122725714,9.762443756902051,0.0,43.705037999775286,42.45357216179064,0.00977497209145832,5.6420880003802925,0.05537296798413214,8.545115845023519,-0.2969690236171804,0.0,6171.892457127616
2,116.29596158138989,976.7088124945511,3426.174016382084,43.99928221833733,89.93176122725714,9.848221656759293,0.0,43.68481045043355,42.43410085091787,0.009769065250293132,5.644518857848643,0.05534002206809631,8.487069614052697,-0.2907824408952368,0.0,6172.664619326681
3,116.28842055727009,976.6736347387446,3426.4388639826425,43.77715339770481,89.93176122725714,9.99114177574492,0.0,43.66459512238244,42.41464107323314,0.00976316378377208,5.646906272906919,0.055307158848047995,8.428558109766197,-0.2845527064300539,0.0,6173.4367815257465
4,116.28088408791291,976.6384777718886,3426.6988603750738,43.55985044148726,89.93176122725714,10.191143237218828,0.0,43.64439200434675,42.39519279566674,0.009757267862128197,5.64924995773199,0.055274378707195114,8.369620036011634,-0.2782838089254989,0.0,6174.208943724811
5,116.27335216897478,976.6033415340024,3426.9539769181124,43.347402055272866,89.93176122725714,10.448139144119299,0.0,43.62420108468263,42.375755985038424,0.009751377653578227,5.651549654142981,0.05524168198399056,8.310292714765279,-0.27197959269281236,0.0,6174.981105923876
6,116.26582479598629,976.5682259651089,3427.20418751556,43.139834399706515,89.93176122725714,10.76201695345441,0.0,43.60402235140876,42.35633060816963,0.009745493323689994,5.653805126901003,0.05520906898237969,8.250612005035897,-0.2656437500401836,0.0,6175.753268122941
7,116.25830196434046,976.53313100506,3427.449469286435,42.93717042052705,89.93176122725714,11.132637819960618,0.0,43.583855792175235,42.336916631787396,0.009739615035889724,5.6560161697500595,0.055176539962568924,8.190612353166014,-0.25927982580042114,0.0,6176.525430322006
8,116.2507836692918,976.498056593519,3427.689802630384,42.73942978316699,89.93176122725714,11.559836554503297,0.0,43.56370139426075,42.317514022514544,0.009733742951516645,5.658182606006759,0.05514409514012386,8.13032679994254,-0.2528912179980195,0.0,6177.297592521072
9,116.2432699059923,976.4630026702843,3427.925169643895,42.54663045618975,89.93176122725714,12.04342560687246,0.0,43.54355914466909,42.29812274704834,0.009727877229181366,5.660304274283507,0.05511173470771371,8.069787099809542,-0.24648119150464767,0.0,6178.069754720137
10,116.2357606694798,976.4279691751896,3428.1555546148434,42.358788216849014,89.93176122725714,12.583193751052088,0.0,43.523429030098214,42.278742772105936,0.009722018024950253,5.662381032946527,0.055079458828323255,8.009023676682855,-0.24005287306311066,0.0,6178.841916919202
11,116.22825595465568,976.3929560479132,3428.3809449901305,42.175915683662126,89.93176122725714,13.178903512787109,0.0,43.50331103688012,42.25937406431823,0.00971616549270505,5.664412768838473,0.05504726762197244,7.948065537497615,-0.2336092415512886,0.0,6179.614079118267
12,116.22075575630755,976.3579632282149,3428.6013302400565,41.998023451782565,89.93176122725714,13.83029301065659,0.0,43.48320515104192,42.24001659036117,0.009710319783594167,5.66639938704149,0.055015161181312576,7.886940339716971,-0.2271531359352303,0.0,6180.386241317332
13,116.21326006911816,976.3229906560455,3428.816701351053,41.82512060014528,89.93176122725714,14.537076358678506,0.0,43.46311135832961,42.22067031701669,0.009704481045742477,5.668340806304582,0.054983139578596234,7.825674409387738,-0.22068725758394309,0.0,6181.158403516398
14,116.20576888764312,976.288038271271,3429.0270521003763,41.65721341707079,89.93176122725714,15.298942654609625,0.0,43.44302964414828,42.20133521101955,0.009698649424980511,5.6702369705341065,0.05495120284816264,7.764292695768852,-0.2142141644526165,0.0,6181.930565715463
15,116.19828220632539,976.253106013837,3429.2323782520243,41.49430620417505,89.93176122725714,16.115556726973992,0.0,43.42295999360118,42.18201123914851,0.009692825064437492,5.6720878415454585,0.054919350997477814,7.702818826532529,-0.20773627747097284,0.0,6182.702727914528
16,116.19080001951524,976.2181938239623,3429.432676524909,41.336402307974694,89.93176122725714,16.98656029945791,0.0,43.40290239154288,42.162698368333615,0.009687008104118643,5.673893389761956,0.0548875840212871,7.641275228864511,-0.201255893882844,0.0,6183.474890113593
17,116.18332232144256,976.1833016418705,3429.627946025784,41.183502687265324,89.93176122725714,17.91157037067223,0.0,43.3828568225055,42.14339656550752,0.009681198681490213,5.675653607131584,0.054855901881961634,7.57968296050651,-0.19477516864110336,0.0,6184.247052312658
18,116.17584910622692,976.1484294078798,3429.8181877471748,41.03560641508019,89.93176122725714,18.890179842235103,0.0,43.3628232707252,42.1241057976552,0.009675396931298104,5.677368502601293,0.054824304516380935,7.518061780411179,-0.18829612209837007,0.0,6185.0192145117235
19,116.16838036790315,976.1135770625966,3430.003403337657,40.892711908205136,89.93176122725714,19.92195944421955,0.0,43.342801720211106,42.10482603192107,0.00966960298526939,5.6790380910318135,0.054792791852768655,7.456430395228653,-0.1818206663556459,0.0,6185.791376710788
20,116.16091610039634,976.0787445467321,3430.18359628948,40.75481573975222,89.93176122725714,21.006455823207595,0.0,43.32279215467806,42.085557235507544,0.009663816972379776,5.680662403903336,0.05476136379443618,7.394806211313797,-0.1753505787984204,0.0,6186.563538909853
21,116.15345629752746,976.043931801149,3430.3587716616366,40.62191291604821,89.93176122725714,22.14319193712655,0.0,43.302794557561924,42.06629937570065,0.00965803901877256,5.682241486819103,0.054730020223576335,7.333205382880031,-0.16888750727800364,0.0,6187.335701108918
