time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,120.21860457185568,1186.7459076299126,4435.326586742843,33.1238579342769,120.29360157619726,13.826047447577686,0.0,77.16351004332648,76.2318693318651,0.0032447694931783625,9.778323744750278,0.04586519835374339,11.665728434525388,-0.2234991174660979,0.0,12392.94291967526
1,120.21669034075445,1186.720756521274,4435.483107213785,32.994402803073854,120.29360157619726,13.847845892676343,0.0,77.15620445553091,76.22518286842757,0.0032426131728236014,9.779259648226658,0.045859937515253246,11.596914438884175,-0.21523960588356136,0.0,12393.533059814294
2,120.21477737710322,1186.6956072423172,4435.6347603658405,32.869811893624565,120.29360157619726,13.91316996933856,0.0,77.14890370490826,76.21849689141375,0.003240472005497394,9.780166447901873,0.04585469709947375,11.528297747732049,-0.2070069046895611,0.0,12394.123199953325
3,120.21286567260235,1186.6704597907872,4435.781560709881,32.75007070561602,120.29360157619726,14.02200966470346,0.0,77.14160775978362,76.21181140022426,0.0032383458829681774,9.78104423054266,0.045849477046106174,11.459906637932518,-0.19880435204563934,0.0,12394.713340092358
4,120.21095521840442,1186.6453141635404,4435.923526679865,32.63516081707697,120.29360157619726,14.174317880371072,0.0,77.13431658639114,76.20512639402355,0.003236234690544484,9.781893106373637,0.045844277278498526,11.391766849612194,-0.19063498294503706,0.0,12395.303480231389
5,120.2090460057251,1186.620170357407,4436.060678625108,32.52506189064578,120.29360157619726,14.370029918590117,0.0,77.12703015120555,76.19844187196877,0.0032341383143982276,9.782713197072148,0.0458390977120893,11.323901402841411,-0.1825015089263299,0.0,12395.893620370422
6,120.20713802585209,1186.5950283691886,4436.19303897463,32.41975150921503,120.29360157619726,14.609060895716398,0.0,77.11974842097673,76.19175783320968,0.003232056641685318,9.783504636750981,0.0458339382537291,11.25633024892862,-0.17440627666469868,0.0,12396.483760509454
7,120.20523127013858,1186.5698881956976,4436.32063052438,32.31920688866941,120.29360157619726,14.891306515855742,0.0,77.11247136270472,76.18507427689879,0.0032299895604233114,9.784267561716957,0.04582879880875616,11.18907113979205,-0.1663513721322853,0.0,12397.073900648486
8,120.20332573000434,1186.5447498337503,4436.44347667903,32.22340463610109,120.29360157619726,15.216642961654488,0.0,77.10519894364315,76.17839120218987,0.0032279369595086373,9.785002111916716,0.045823679279997476,11.122139505231589,-0.1583386058940022,0.0,12397.664040787518
9,120.20142139694309,1186.519613280125,4436.561603439289,32.13231876252926,120.29360157619726,15.584925996638791,0.0,77.09793113132825,76.1717086082262,0.0032258987288586428,9.785708442819724,0.045818579559559126,11.05554744420193,-0.1503693922508853,0.0,12398.25418092655
10,120.19951826251885,1186.4944785315809,4436.675038408171,32.0459216766159,120.29360157619726,15.995991414084353,0.0,77.09066789356433,76.16502649414637,0.003223874759340423,9.786386719476322,0.045813499532931436,10.989304229214072,-0.1424448096729789,0.0,12398.844321065582
11,120.19761631834909,1186.4693455849074,4436.78380831681,31.96418665882003,120.29360157619726,16.449658529962193,0.0,77.08340919836004,76.15834485909686,0.0032218649425055797,9.7870371017235,0.04580843908920831,10.923417939995778,-0.13456579600292345,0.0,12399.434461204615
12,120.19571555610078,1186.444214436935,4436.887938403462,31.887088482388574,120.29360157619726,16.945731059642682,0.0,77.07615501391243,76.15166370223501,0.0032198691705237507,9.78765974047169,0.04580339812365214,10.85789587352581,-0.126733197450318,0.0,12400.024601343646
13,120.19381596751823,1186.4190850844566,4436.987456578572,31.814599248338563,120.29360157619726,17.483991237823844,0.0,77.06890530871412,76.14498302270808,0.0032178873366294452,9.788254802609497,0.04579837652049048,10.792741793912509,-0.11894743998392261,0.0,12400.61474148268
14,120.19191754441063,1186.393957524263,4437.082391548326,31.74669026188741,120.29360157619726,18.06420246761951,0.0,77.06166005150511,76.13830281966297,0.0032159193349197085,9.788822459783585,0.045793374160666686,10.727957171383043,-0.11120867737658684,0.0,12401.20488162171
15,120.19002027864677,1186.368831753158,4437.172771317616,31.68333352946499,120.29360157619726,18.686110196477593,0.0,77.05441921125305,76.1316230922501,0.003213965060272362,9.78936287944732,0.04578839092802069,10.663542174193223,-0.1035169097233328,0.0,12401.795021760743
16,120.18812416215138,1186.3437077679735,4437.258622103061,31.62450284570041,120.29360157619726,19.34944254727007,0.0,77.04718275713896,76.12494383962702,0.003212024408283486,9.789876218361163,0.04578342671377744,10.599496388871813,-0.09587206949954258,0.0,12402.385161899776
17,120.18622918691685,1186.3185855655286,4437.339971755287,31.570170371155072,120.29360157619726,20.05390833133257,0.0,77.0399506586021,76.11826506094825,0.0032100972754592156,9.790362643056039,0.04577848140241634,10.535816552606049,-0.08827375061568352,0.0,12402.975302038807
18,120.18433534499837,1186.2934651426472,4437.4168483542135,31.5203080370276,120.29360157619726,20.799197864041883,0.0,77.03272288532146,76.11158675536929,0.003208183559137091,9.790822321433925,0.04577355487747122,10.472497484007148,-0.08072131962956365,0.0,12403.56544217784
19,120.18244262850985,1186.2683464961592,4437.48927917216,31.474888582056657,120.29360157619726,21.5849839744111,0.0,77.02549940719992,76.10490892204753,0.0032062831574278536,9.791255416567783,0.045768647025810114,10.409532888033914,-0.07321401179643985,0.0,12404.155582316871
20,120.18055102961826,1186.2432296229056,4437.557289337826,31.433886888537693,120.29360157619726,22.41092332062088,0.0,77.0182801943433,76.09823156014298,0.003204395969140065,9.791662078712939,0.0457637577431494,10.34691639735012,-0.06575105532848712,0.0,12404.745722455904
