time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,118.36084024674466,1042.6103766055132,3739.7669288966013,28.88385175153995,92.43981829045813,18.682187654521314,0.0,64.5986858958384,63.64502596069531,0.005899426747631832,9.51157051940498,0.0514180967400403,10.705199953595374,-0.11377832244578133,0.0,9442.221745848656
1,118.35527109430858,1042.567404956163,3739.9197140223155,28.779607427612056,92.43981829045813,18.720146074045346,0.0,64.57909202518263,63.62584831175008,0.005896851962426283,9.513116888459754,0.051398412248191784,10.636283380589745,-0.1070617024357657,0.0,9443.16596802324
2,118.34970436824426,1042.524449428446,3740.066225996146,28.681617707562978,92.43981829045813,18.833922509383076,0.0,64.55950669119665,63.606677857665495,0.005894285477773657,9.514599765679815,0.05137879489736189,10.569182661977718,-0.10052422417194654,0.0,9444.110190197825
3,118.34414006160317,1042.4815099734385,3740.206628125111,28.589719340245917,92.43981829045813,19.02349219000233,0.0,64.53992986943317,63.587514576607525,0.005891727277508123,9.516020803928413,0.05135924309685691,10.50382909472943,-0.09415918123835984,0.0,9445.05441237241
4,118.33857816657253,1042.4385865376819,3740.3410805645076,28.50375223163722,92.43981829045813,19.288774397034672,0.0,64.52036153240499,63.56835844471805,0.005889177339179842,9.517381624169579,0.05133975528435974,10.440153374619161,-0.08795981295294003,0.0,9445.998634546995
5,118.33301867535697,1042.395679069264,3740.469736978851,28.423562776926296,92.43981829045813,19.629654735882834,0.0,64.5008016526856,63.54920943882967,0.005886635636441508,9.518683781672873,0.051320329960608514,10.378086283911902,-0.0819193731401119,0.0,9446.94285672158
6,118.32746158019636,1042.3527875175253,3740.59274457279,28.34900382988699,92.43981829045813,20.04598449602348,0.0,64.4812502029725,63.53006753633366,0.00588410214025714,9.519928766326187,0.051300965688974146,10.3175595930366,-0.07603121604965109,0.0,9447.887078896165
7,118.32190687336329,1042.309911833112,3740.7102440387125,28.27993475521045,92.43981829045813,20.537580496710202,0.0,64.46170715607862,63.510932715204206,0.005881576818698572,9.52111800210556,0.051281661095986884,10.258505929797698,-0.07028878394029286,0.0,9448.83130107075
8,118.31635454714802,1042.2670519683068,3740.8223692406727,28.216221744271195,92.43981829045813,21.10422415597254,0.0,64.44217248487892,63.49180495414543,0.005879059635706241,9.522252843876057,0.05126241487451465,10.200857990233638,-0.06468553216267606,0.0,9449.775523245335
9,118.3108045938776,1042.2242078764793,3740.929248136147,28.157736893894583,92.43981829045813,21.745664787694835,0.0,64.42264616237757,63.4726842323472,0.005876550553014753,9.523334586721102,0.05124322577466969,10.144549477711584,-0.0592150177857978,0.0,9450.71974541992
