time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,149.9103686877324,1343.9129241057396,4532.421144549325,48.53643935403631,209.6175676056095,18.932246821987363,0.0,131.67489964556205,130.34672933486138,0.007098696674033181,13.685550146180722,0.07004873015085,16.388070188661345,-0.203629914186522,0.0,14071.31712064147
1,149.90323448841534,1343.8496590011582,4532.692564032231,48.3354191750281,209.6175676056095,18.970860692284333,0.0,131.65607800581412,130.32815271990958,0.007097387085427469,13.687694269713072,0.07003628846777515,16.29396990475589,-0.19637807511801178,0.0,14072.322214721517
2,149.8961016043756,1343.7864050634823,4532.956685825282,48.14168420369112,209.6175676056095,19.086602081167918,0.0,131.6372598360667,130.30957938391094,0.0070960785179160915,13.689780743925704,0.07002388336883375,16.19984561585548,-0.18912877108748707,0.0,14073.327308801561
3,149.88897003503536,1343.7231622610414,4533.213511802808,47.95523259794785,209.6175676056095,19.27944494827696,0.0,131.61844513479568,130.29100931756568,0.007094771013057805,13.691809583625169,0.07001151483955122,16.105747702955924,-0.18188579709466496,0.0,14074.332402881608
4,149.88183977930962,1343.6599305581913,4533.46304972938,47.77605662995073,209.6175676056095,19.54930727615484,0.0,131.5996338991383,130.27244251040779,0.007093464611489908,13.693780850149034,0.0699991828368134,16.01172300198409,-0.17465267751881214,0.0,14075.337496961653
5,149.87471083607159,1343.596709919351,4533.705311308253,47.60414463315558,209.6175676056095,19.89607332362858,0.0,131.58082612612188,130.25387895198938,0.007092159353165207,13.695694635949096,0.06998688729883461,15.917814062842696,-0.16743261145075916,0.0,14076.342591041699
6,149.8675832041523,1343.5335003090368,4533.940311741454,47.439481442188594,209.6175676056095,20.31959197824429,0.0,131.56202181266235,130.23531863189152,0.0070908552772865506,13.697551061116302,0.0699746281472507,15.824059157881482,-0.1602284735930289,0.0,14077.347685121746
7,149.86045688234847,1343.4703016919996,4534.168066718799,47.282051403684086,209.6175676056095,20.81967813815661,0.0,131.5432209555852,130.21676153976387,0.007089552422206721,13.699350249594989,0.069962405301425,15.730493445862855,-0.1530429037547199,0.0,14078.35277920179
8,149.8533318694119,1343.4071140330425,4534.388596415737,47.131834378640505,209.6175676056095,21.396110877328542,0.0,131.52442355159758,130.19820766527153,0.007088250825563324,13.701092360764466,0.06995021865945328,15.637147426504585,-0.1458781880245272,0.0,14079.357873281837
9,149.84620816405172,1343.343937297058,4534.601924688999,46.98880654672239,209.6175676056095,22.048633814675124,0.0,131.50562959729373,130.17965699810583,0.007086950524250694,13.702777583084986,0.06993806810198558,15.544047251416877,-0.13873628267804314,0.0,14080.362967361882
10,149.83908576494298,1343.2807714491123,4534.808076636304,46.85294284647249,209.6175676056095,22.7769583865441,0.0,131.4868390891781,130.1611095280092,0.007085651554409707,13.704406114820145,0.0699259535038162,15.451215950590994,-0.13161890804395057,0.0,14081.368061441928
11,149.83196467074018,1343.2176164545715,4535.0070748679345,46.72422070358612,209.6175676056095,23.580769331666563,0.0,131.468052023701,130.1425652448119,0.007084353951423078,13.705978134583669,0.06991387475159085,15.358675370098505,-0.12452769672534302,0.0,14082.373155521975
12,149.824844880051,1343.1544722788592,4535.198946710817,46.60261282710431,209.6175676056095,24.45971409306684,0.0,131.44926839718937,130.1240241383613,0.007083057749921739,13.707493858249174,0.06990183170959303,15.266442428050823,-0.1174639072051163,0.0,14083.37824960202
13,149.81772639144543,1343.0913388875397,4535.383721747274,46.488089670572414,209.6175676056095,25.41340643887497,0.0,131.43048820587015,130.1054861985459,0.00708176298378332,13.708953519507151,0.0698898242314328,15.174530393739007,-0.1104285216917956,0.0,14084.383343682066
14,149.81060920346428,1343.0282162463936,4535.561428949554,46.38062229741899,209.6175676056095,26.441428186749118,0.0,131.41171144589384,130.08695141531808,0.00708046968613473,13.710357347228717,0.06987785217365242,15.082950358664236,-0.10342235866457541,0.0,14085.38843776211
15,149.80349331462065,1342.9651043214303,4535.732096277256,46.28018278352518,209.6175676056095,27.543329424239836,0.0,131.3929381133377,130.06841977869684,0.007079177889355805,13.711705562285381,0.06986591539763738,14.991711443048676,-0.09644608867315808,0.0,14086.393531842157
16,149.79637872338793,1342.9020030787824,4535.895754612685,46.18674028197657,209.6175676056095,28.718626354781094,0.0,131.37416820417414,130.0498912787378,0.007077887625070194,13.712998408637091,0.0698540137509319,14.900818777120753,-0.08950007988888585,0.0,14087.398625922204
17,149.78926542820537,1342.8389124847547,4536.0524359169,46.100262866970866,209.6175676056095,29.96680233012487,0.0,131.35540171428562,130.0313659055469,0.007076598924151583,13.714236138765568,0.0698421470759935,14.81027445305203,-0.08258447092900428,0.0,14088.403720002249
18,149.78215342748965,1342.7758325058608,4536.202169951397,46.02072081208469,209.6175676056095,31.287310778646916,0.0,131.33663863949485,130.0128436492915,0.0070753118168262385,13.715418987776694,0.06983031522574985,14.72007950269845,-0.07569932182716496,0.0,14089.408814082295
19,149.77504271962755,1342.7127631088,4536.3449863822125,45.94808448619118,209.6175676056095,32.6795733254053,0.0,131.3178789755458,129.99432450019364,0.007074026332607528,13.716547190022315,0.06981851805361419,14.630232628110797,-0.06884451712730132,0.0,14090.41390816234
