time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,128.3539289105362,1263.2459894729138,3970.4744519352266,31.089458308228533,121.49662230844824,9.383993381727501,0.0,87.88365509152327,86.69335992513717,0.004554976724860026,7.552945026041715,0.058967102462661715,8.674575762179362,-0.1561120574027385,0.0,13008.209573104978
1,128.35096425681616,1263.2105651830957,3970.612718085092,30.989581101900455,121.49662230844824,9.413742744150339,0.0,87.87446607910043,86.68490545957867,0.004552165788577279,7.553837242550303,0.05896013829953674,8.636568204718197,-0.15069786576973165,0.0,13008.860634645172
2,128.34800142464795,1263.1751435973106,3970.747439633884,30.893243971062127,121.49662230844824,9.502927891608769,0.0,87.86528271261926,86.67645163937256,0.004549373988361316,7.554706586131588,0.05895319165975694,8.598266830729946,-0.14524596336308132,0.0,13009.51169618537
3,128.34504040461331,1263.1397247169834,3970.878597157916,30.800466347391744,121.49662230844824,9.651531304269982,0.0,87.8561049628878,86.667998464859,0.004546601211199688,7.555552931446626,0.05894626263696516,8.559692863139796,-0.13975932150064457,0.0,13010.162757725564
4,128.3420811838245,1263.1043085429892,3971.0061682077658,30.71127069232531,121.49662230844824,9.85948542627612,0.0,87.84693278996025,86.65954593624694,0.004543847303429725,7.5563761336317175,0.058939351339254265,8.52087298209523,-0.13424167377098192,0.0,13010.813819265759
5,128.33912375004587,1263.0688950760011,3971.130133630017,30.62567617084017,121.49662230844824,10.126699955739484,0.0,87.83776615591192,86.65109405369695,0.004541112119308241,7.557176069091948,0.05893245785883379,8.481831221885894,-0.12869638254366783,0.0,13011.464880805956
6,128.3361680911496,1263.0334843165379,3971.2504764534565,30.543699765760046,121.49662230844824,10.453057736604654,0.0,87.82860502315225,86.64264281733278,0.004538395514511458,7.557952628313908,0.05892558227739382,8.44259009771689,-0.12312659679745402,0.0,13012.11594234615
7,128.33321419497005,1262.998076264977,3971.367181539865,30.46535662709201,121.49662230844824,10.83841463337745,0.0,87.81944935397352,86.6341922272446,0.0045356973443959475,7.558705713612306,0.05891872466778632,8.403170933248486,-0.11753529802189826,0.0,13012.767003886345
8,128.33026205078477,1262.9626709215281,3971.480237147082,30.390658507508792,121.49662230844824,11.282617898182828,0.0,87.81029911514138,86.62574228348244,0.0045330174815901335,7.5594352492162535,0.058911885086505064,8.363591355940747,-0.11192495020779335,0.0,13013.418065426542
9,128.3273116450587,1262.9272682863534,3971.589629759634,30.319618935857978,121.49662230844824,11.785451972878846,0.0,87.80115426470371,86.61729298608492,0.004530355765405577,7.560141147911858,0.058905063598561416,8.323872608293293,-0.10629852209106384,0.0,13014.069126966737
