time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,117.16157596992149,1003.1537295044972,4025.2355136317915,41.05104042311267,103.65894745586942,9.543467549082553,0.0,64.67242468489465,62.63311305863881,0.006567754897324065,7.473498932077111,0.04577134574938385,8.98660224226565,-0.12198513921240817,0.0,8759.116175584495
1,117.15582436667913,1003.1193973577967,4025.3811198290173,40.9455179758297,103.65894745586942,9.574500289421442,0.0,64.65075009462626,62.61226718873023,0.006565085941715932,7.474387077864076,0.04575331090337059,8.949848900553285,-0.11895051357789288,0.0,8759.992087202054
2,117.15007509950325,1003.0850786567928,4025.524021040572,40.842684732455304,103.65894745586942,9.667534768122945,0.0,64.62908430769174,62.591429482809836,0.006562419045168149,7.475258724204768,0.045735296523029614,8.912374788660673,-0.11585911021845399,0.0,8760.867998819613
3,117.1443281674753,1003.0507733914676,4025.664177143095,40.7425808272849,103.65894745586942,9.822551111175173,0.0,64.6074273206296,62.570599934795005,0.006559754216122277,7.476113626361031,0.045717302806396846,8.874206366125335,-0.1127130820107418,0.0,8761.74391043717
4,117.13858356870273,1003.0164815447451,4025.8015394209287,40.64525499494672,103.65894745586942,10.039479313694594,0.0,64.58577912630793,62.54977853431754,0.0065570914650010465,7.476951487184745,0.045699329991441724,8.835377059306253,-0.1095151477160469,0.0,8762.619822054729
5,117.13284130137957,1002.9822031002201,4025.9360638945604,40.55075123316286,103.65894745586942,10.318226165997824,0.0,64.56413971792087,62.52896527141629,0.0065544308019662885,7.477772038416605,0.04568137829249959,8.795917719641547,-0.1062678161786742,0.0,8763.495733672287
6,117.12710136366425,1002.9479380410696,4026.067708170931,40.45911195365861,103.65894745586942,10.658669081141253,0.0,64.54250908852877,62.50816013587688,0.006551772237564532,7.478575021474081,0.04566344791566587,8.75585872488894,-0.10297355727507275,0.0,8764.371645289846
7,117.12136375370224,1002.9136863502679,4026.196431923392,40.37037750196101,103.65894745586942,11.060658454642576,0.0,64.52088723114284,62.487363117361525,0.006549115782581369,7.479360190379039,0.04564553905647449,8.715229583619037,-0.09963476979238803,0.0,8765.247556907405
8,117.11562846983323,1002.8794480125098,4026.322201150948,40.28458189603269,103.65894745586942,11.52403491605113,0.0,64.49927413950637,62.46657420657715,0.006546461446795745,7.48012733773754,0.04562765187930919,8.674055691181273,-0.09625351780264592,0.0,8766.123468524962
9,117.10989550991697,1002.845223008021,4026.4449736962583,40.201767315127626,103.65894745586942,12.048572506959097,0.0,64.47766980555383,62.44579339151713,0.00654380924290021,7.480876206404875,0.0456097865875851,8.632368940051292,-0.09283239318168696,0.0,8766.99938014252
10,117.10416487214373,1002.8110113200079,4026.564716952112,40.12196638505997,103.65894745586942,12.634046245189694,0.0,64.4560742224654,62.42502066198476,0.006541159181770264,7.481606597488706,0.04559194333788149,8.59019476007719,-0.0893734620973988,0.0,8767.87529176008
11,117.09843655464708,1002.7768129311166,4026.681399089911,40.04521095364908,103.65894745586942,13.28020037466833,0.0,64.43448738320768,62.40425600744309,0.006538511274689356,7.482318316845946,0.045574122282554405,8.54755838005257,-0.08587877412594044,0.0,8768.751203377638
