output,parameter,index,value,confidence
v_art_mean,ao.r,ST,0.009883636752801074,0.00816035882594952
v_art_mean,ao.c,ST,0.000983812193918856,0.0006710426054291816
v_art_mean,art.r,ST,0.21713410296551175,0.1265587845190008
v_art_mean,art.c,ST,0.35024441658721417,0.22816699651341787
v_art_mean,ven.r,ST,0.001432931597640943,0.001081034370752476
v_art_mean,ven.c,ST,0.08748817305327233,0.1091613204496394
v_art_mean,av.r,ST,1.7427232364641932e-06,2.212162589736754e-06
v_art_mean,mv.r,ST,0.0027450437271204276,0.0024639964151786887
v_art_mean,la.E_pas,ST,0.0013032642230124856,0.0012678559877098395
v_art_mean,la.E_act,ST,0.0005189250524981688,0.00045232676038911855
v_art_mean,la.k_pas,ST,0.07049372512335013,0.06866123879847809
v_art_mean,lv.E_pas,ST,0.029867866924558246,0.02691545222439119
v_art_mean,lv.E_act,ST,0.15023313152323378,0.12725278176292157
v_art_mean,lv.k_pas,ST,0.15796976316151753,0.15718779084492585
v_art_mean,ao.r,S1,0.03637472482714554,0.0730334155822756
v_art_mean,ao.c,S1,0.002121354595751482,0.021512860050384292
v_art_mean,art.r,S1,0.35784271749647356,0.2232906640730238
v_art_mean,art.c,S1,0.449600382433643,0.30117112322562917
v_art_mean,ven.r,S1,-0.02035707681100518,0.01491998042276356
v_art_mean,ven.c,S1,0.06783354582923913,0.16154566128085926
v_art_mean,av.r,S1,-0.0006593041914413558,0.0011877144602482881
v_art_mean,mv.r,S1,-0.016633836486602188,0.03645666102409989
v_art_mean,la.E_pas,S1,-0.0032257903713631885,0.01877784537076704
v_art_mean,la.E_act,S1,0.012483175226666594,0.018738391397202403
v_art_mean,la.k_pas,S1,0.05036974078020987,0.11907387906896312
v_art_mean,lv.E_pas,S1,-0.022204775090014634,0.15838977492027725
v_art_mean,lv.E_act,S1,0.1144677049074786,0.18272068253429088
v_art_mean,lv.k_pas,S1,0.2838578716572034,0.22789607817764948
v_art_mean,"('ao.r', 'ao.c')",S2,-0.03706721217393371,0.0921367925971853
v_art_mean,"('ao.r', 'art.r')",S2,-0.060133864541687565,0.08552856048699807
v_art_mean,"('ao.r', 'art.c')",S2,-0.04254067940996403,0.08234121203676034
v_art_mean,"('ao.r', 'ven.r')",S2,-0.032299103632626926,0.09395637143671373
v_art_mean,"('ao.r', 'ven.c')",S2,-0.01932279159837829,0.10262970032735627
v_art_mean,"('ao.r', 'av.r')",S2,-0.03436198228989234,0.09068542952387817
v_art_mean,"('ao.r', 'mv.r')",S2,-0.030211370860999773,0.09223357964927457
v_art_mean,"('ao.r', 'la.E_pas')",S2,-0.03248637414751319,0.08936435573615062
v_art_mean,"('ao.r', 'la.E_act')",S2,-0.034831310057326696,0.09042308364987063
v_art_mean,"('ao.r', 'la.k_pas')",S2,-0.033038962501918685,0.0817161275011663
v_art_mean,"('ao.r', 'lv.E_pas')",S2,-0.03881667310522274,0.0895783918433789
v_art_mean,"('ao.r', 'lv.E_act')",S2,-0.03592922816016139,0.10092798559658105
v_art_mean,"('ao.r', 'lv.k_pas')",S2,-0.0365914549931044,0.09974521032919617
v_art_mean,"('ao.c', 'art.r')",S2,-0.013197767290596518,0.04324625463210022
v_art_mean,"('ao.c', 'art.c')",S2,-0.01851921515424465,0.038329621608167934
v_art_mean,"('ao.c', 'ven.r')",S2,-0.029942924706882812,0.03227015357081478
