ao.r,ao.c,art.r,art.c,ven.r,ven.c,av.r,mv.r,la.E_pas,la.E_act,la.v_ref,la.k_pas,lv.E_pas,lv.E_act,lv.v_ref,lv.k_pas,ao.l,ao.v_ref,art.l,art.v_ref,ven.l,ven.v_ref,la.v,la.delay,la.t_tr,la.tau,la.t_max,lv.delay,lv.t_tr,lv.tau,lv.t_max,T,ao.v,art.v,ven.v,failed
239.20773424208164,0.4009735361672937,1587.4031038256362,3.845631329342723,11.336393994279206,112.94907783899455,5.319022424519062,2.9953159438446164,0.3412281447090208,0.4966177231818437,14.84835340641439,0.0277541076019406,0.8478095205500722,1.9374728864058852,6.238289112225175,0.0196966031938791,0,100,0,900,0,2800,93,120.0,180.0,20.0,120.0,0,336.0,20.0,224.0,800,12.398202830982978,118.907890256581,3492.413963289787,True
336.25517696142197,0.4244017579592763,1652.5296721374616,3.168794810771942,10.521760010160506,119.52142345122994,4.425038164481521,5.006331182178109,0.4061042753234505,0.6072490274906158,12.10565305314958,0.0174500427581369,0.6994427843019366,3.358237160369754,10.27773218229413,0.0256311114132404,0,100,0,900,0,2800,93,120.0,180.0,20.0,120.0,0,336.0,20.0,224.0,800,12.49713339205166,93.3098195273215,3519.4839419615178,True
269.49153386056423,0.2557069446891546,1532.5388442724943,4.112608037889004,12.245929495431485,106.21314973566682,7.501291695982218,4.518404514528811,0.3049633984826504,0.6245655689388514,12.67550683580339,0.0152954579703509,0.7115297466516495,2.3626551423221827,9.022311447188258,0.012055733166635,0,100,0,900,0,2800,93,120.0,180.0,20.0,120.0,0,336.0,20.0,224.0,800,8.380876152607742,134.792031838112,3481.1696443955043,True
