output,parameter,index,value,confidence
p_ven_max,ao.r,ST,0.002314645832334098,0.00048464605843306864
p_ven_max,ao.c,ST,0.006571335584769875,0.0012408178243020148
p_ven_max,art.r,ST,0.12227322147347705,0.02163951896766203
p_ven_max,art.c,ST,0.1591021965302999,0.030986139457385247
p_ven_max,ven.r,ST,0.001006830923825591,0.00024853485529075555
p_ven_max,ven.c,ST,0.3479986841801758,0.05696170913351069
p_ven_max,av.r,ST,1.4379338738441537e-06,3.680004817097539e-07
p_ven_max,mv.r,ST,0.003742879541357383,0.0007965988957977425
p_ven_max,la.E_pas,ST,0.001986064309676094,0.00047413949635126363
p_ven_max,la.E_act,ST,0.00016905212897011494,6.905130618900418e-05
p_ven_max,la.k_pas,ST,0.12314753970720174,0.025610267598449546
p_ven_max,lv.E_pas,ST,0.032793495568344745,0.005913374596790259
p_ven_max,lv.E_act,ST,0.028429017294783275,0.004727614757262976
p_ven_max,lv.k_pas,ST,0.17739928507276545,0.030898224467008878
p_ven_max,ao.r,S1,-0.0010342137278777877,0.008191048156860246
p_ven_max,ao.c,S1,0.006214643819943024,0.011659705288046707
p_ven_max,art.r,S1,0.11148003746773703,0.06722776723961095
p_ven_max,art.c,S1,0.1255760539274468,0.06738227499640483
p_ven_max,ven.r,S1,-0.002806201980088425,0.004821163077050654
p_ven_max,ven.c,S1,0.33639480883923534,0.10217074161794078
p_ven_max,av.r,S1,-6.760029485766678e-05,0.00019274305448069073
p_ven_max,mv.r,S1,-0.0007267132402137488,0.010265759669648851
p_ven_max,la.E_pas,S1,0.0003530459806002473,0.007898886846794078
p_ven_max,la.E_act,S1,0.0012253374821694812,0.0017534486306704702
p_ven_max,la.k_pas,S1,0.10729903941107131,0.0502748922943281
p_ven_max,lv.E_pas,S1,0.024833060917605145,0.031883515537209264
p_ven_max,lv.E_act,S1,0.021365117172879144,0.033965475993586805
p_ven_max,lv.k_pas,S1,0.15291150818307336,0.06961222187988277
p_ven_max,"('ao.r', 'ao.c')",S2,0.006139449552970418,0.011571477053558307
p_ven_max,"('ao.r', 'art.r')",S2,0.006038628425706974,0.012239731672328355
p_ven_max,"('ao.r', 'art.c')",S2,0.0042684762065429704,0.011114940775423207
p_ven_max,"('ao.r', 'ven.r')",S2,0.006179917174483142,0.01145521396885808
p_ven_max,"('ao.r', 'ven.c')",S2,0.003151935503886427,0.013502985062604339
p_ven_max,"('ao.r', 'av.r')",S2,0.0055450798888496316,0.011524371037916169
p_ven_max,"('ao.r', 'mv.r')",S2,0.005630232551562409,0.011481457756325746
p_ven_max,"('ao.r', 'la.E_pas')",S2,0.005655692763199552,0.01145608849678864
p_ven_max,"('ao.r', 'la.E_act')",S2,0.005475250558430567,0.01152779238146863
p_ven_max,"('ao.r', 'la.k_pas')",S2,0.0060231239314800095,0.011504139534343812
p_ven_max,"('ao.r', 'lv.E_pas')",S2,0.006398068325701292,0.011003963656355947
p_ven_max,"('ao.r', 'lv.E_act')",S2,0.006093238502434307,0.011549116826902139
p_ven_max,"('ao.r', 'lv.k_pas')",S2,0.006178448504494116,0.011778983893439076
p_ven_max,"('ao.c', 'art.r')",S2,-0.0011564024275176749,0.021017264255424647
p_ven_max,"('ao.c', 'art.c')",S2,-2.342814676417615e-05,0.018646394530001085
p_ven_max,"('ao.c', 'ven.r')",S2,0.00023776665005136683,0.01967027814045483
p_ven_max,"('ao.c', 'ven.c')",S2,-0.002603744016519083,0.021776481864189838
p_ven_max,"('ao.c', 'av.r')",S2,-0.0003299062265170021,0.0195689132745948
p_ven_max,"('ao.c', 'mv.r')",S2,-0.0001643296077132228,0.019397181844040073
p_ven_max,"('ao.c', 'la.E_pas')",S2,-0.0004845302624346081,0.019422403413905824
p_ven_max,"('ao.c', 'la.E_act')",S2,-0.00039644010704514994,0.01958985227836966
p_ven_max,"('ao.c', 'la.k_pas')",S2,-0.0002858819709463667,0.02169475522346054
p_ven_max,"('ao.c', 'lv.E_pas')",S2,7.266303513607172e-05,0.019169235612881565
p_ven_max,"('ao.c', 'lv.E_act')",S2,2.7461774647415116e-05,0.01932740238795636
p_ven_max,"('ao.c', 'lv.k_pas')",S2,0.0006471007671081941,0.020730534954454264
p_ven_max,"('art.r', 'art.c')",S2,0.0053638308298757376,0.1017973243803172
p_ven_max,"('art.r', 'ven.r')",S2,0.00285972197385995,0.09794321985049509
p_ven_max,"('art.r', 'ven.c')",S2,0.007995499625659652,0.11463324144304517
p_ven_max,"('art.r', 'av.r')",S2,0.0021723204021502486,0.09797536709629905
p_ven_max,"('art.r', 'mv.r')",S2,0.001977234391549197,0.09675103639121528
p_ven_max,"('art.r', 'la.E_pas')",S2,0.0025950223628181833,0.09763498524319401
p_ven_max,"('art.r', 'la.E_act')",S2,0.0028831376000660013,0.09820804384833398
p_ven_max,"('art.r', 'la.k_pas')",S2,0.0021132503019234417,0.0985950879418093
p_ven_max,"('art.r', 'lv.E_pas')",S2,0.002213222176996533,0.09810080339799003
p_ven_max,"('art.r', 'lv.E_act')",S2,0.004503497381334251,0.0969584908829452
p_ven_max,"('art.r', 'lv.k_pas')",S2,0.006671221244107128,0.11493319723322337
p_ven_max,"('art.c', 'ven.r')",S2,0.04237723805238046,0.10850445487819005
p_ven_max,"('art.c', 'ven.c')",S2,0.037927252427132574,0.11982467643890435
p_ven_max,"('art.c', 'av.r')",S2,0.04267981403126772,0.10938357889110419
p_ven_max,"('art.c', 'mv.r')",S2,0.042902415420519334,0.10830626022684305
p_ven_max,"('art.c', 'la.E_pas')",S2,0.04267838657160493,0.10979116328557843
