time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,103.93114637537464,945.620213483622,3621.158865711939,30.508977734817563,66.84857834066794,9.893818475125668,0.0,21.516802873344428,21.18728649196122,0.001296064815348645,8.591440928642749,0.016093739853551503,8.746179213827467,-0.030786616149356405,0.0,8160.11457976414
1,103.9296361046794,945.6029691770492,3621.2115098272197,30.475088196805263,66.84857834066794,9.90389961592447,0.0,21.508536532249256,21.17927775995821,0.0012950515786802137,8.591991721949078,0.016082803329051747,8.729538142461047,-0.027366135316576057,0.0,8161.280310418392
2,103.92812701169804,945.5857363964633,3621.2601776541874,30.44516224340445,66.84857834066794,9.93409310958571,0.0,21.50027663727286,21.171274380941654,0.0012940426415562855,8.592500913017924,0.01607192679934591,8.713029707241981,-0.023980320825522976,0.0,8162.446041072644
3,103.92661909090121,945.5685150683578,3621.3049148313544,30.419154315139625,66.84857834066794,9.984394084765126,0.0,21.49202315815103,21.163276320773157,0.0012930380192149042,8.592968979345883,0.016061109610716825,8.696640234720935,-0.020626357214334718,0.0,8163.611771726896
4,103.92511233944299,945.551305156582,3621.345741863704,30.397043946024553,66.84857834066794,10.054790304925037,0.0,21.483776079306832,21.155283562663215,0.001292037716425403,8.593396135468002,0.0160503514676006,8.680363637527153,-0.01730299066043847,0.0,8164.777502381148
5,103.92360675158882,945.5341065888629,3621.3826980199924,30.3787919453096,66.84857834066794,10.145246743672528,0.0,21.475535369352674,21.147296073046423,0.0012910417417536302,8.593782792236818,0.016039651802163452,8.664187169655245,-0.014007603484994463,0.0,8165.9432330354
6,103.92210232219485,945.5169193011532,3621.415815284319,30.364366398086617,66.84857834066794,10.255722802577408,0.0,21.46730100013416,21.139313822177396,0.0012900501014573226,8.594129284288552,0.016029010148834184,8.648099660017127,-0.010737906517502694,0.0,8167.108963689652
7,103.92059904646271,945.4997432342608,3621.4451210721904,30.35373995283962,66.84857834066794,10.386173130425698,0.0,21.45907294538781,21.13133678256565,0.0012890628003625604,8.594435898460157,0.016018426105995937,8.632090814010988,-0.0074917944826389,0.0,8168.274694343904
8,103.91909691941272,945.4825783272682,3621.4706414221,30.34688663697273,66.84857834066794,10.536542396991877,0.0,21.45085117785753,21.123364925919514,0.0012880798425425235,8.594702907181464,0.01600789928941617,8.61614998387633,-0.004267094707314539,0.0,8169.440424998156
9,103.91759593670284,945.465424527588,3621.492396203377,30.343786638085167,66.84857834066794,10.706771533310832,0.0,21.44263567377789,21.115398227815774,0.0012871012305844193,8.594930518336954,0.01599742940227484,8.600267810927937,-0.0010619038338136905,0.0,8170.606155652408
