time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,139.24633089999892,1116.4559217379554,4662.864546482515,33.47817072581079,127.3846197122026,11.99967429895518,0.0,129.39117312418608,127.87904095676532,0.011426120015617968,10.217023248748353,0.07435573990545744,11.03492785605152,-0.07951920804300862,0.0,9362.280611497403
1,139.23660729072103,1116.4023686592318,4662.993820035447,33.412173860881836,127.3846197122026,12.054384175732055,0.0,129.3591153704388,127.84740256917785,0.011422951160291822,10.21773225944816,0.07433529817939732,10.99495707473608,-0.07556419322157025,0.0,9363.13172791663
2,139.226886377112,1116.3488302698927,4663.119707630816,33.349545568461224,127.3846197122026,12.218420627981136,0.0,129.32706650403873,127.81577285986761,0.011419783884760688,10.218422699604446,0.07431487367305066,10.954916993507547,-0.07160424633439123,0.0,9363.982844335856
3,139.21716815871733,1116.2953065635215,4663.242206385954,33.29028873809008,127.3846197122026,12.491751938287731,0.0,129.29502652348685,127.78415182504324,0.01141661820634605,10.219094553406988,0.07429446639401269,10.914820947092892,-0.06764066536186553,0.0,9364.833960755084
4,139.20745263401162,1116.2417975253093,4663.3613136289805,33.23440605798101,127.3846197122026,12.874249472189268,0.0,129.26299542375435,127.75253945595614,0.011413454153155648,10.219747806201669,0.07427407634601535,10.874689618976612,-0.06367546264085497,0.0,9365.68507717431
5,139.19773980158286,1116.188303141808,4663.477028656668,33.18189824622414,127.3846197122026,13.365744620089103,0.0,129.23097320018607,127.72093574466102,0.01141029175005086,10.220382454131567,0.07425370352647505,10.834539667891317,-0.05971025815969506,0.0,9366.536193593538
6,139.18802966017518,1116.1348234012498,4663.589351977899,33.1327648069592,127.3846197122026,13.966045976021537,0.0,129.1989598486414,127.68934068420563,0.011407131018277212,10.220998499987699,0.07423334792923457,10.794384057653941,-0.05574631202929269,0.0,9367.387310012766
7,139.1783222081546,1116.081358288513,4663.698285240124,33.08700410949053,127.3846197122026,14.67486340480353,0.0,129.16695536373325,127.65775426565658,0.011403971984631528,10.221595952805636,0.07421300954293855,10.75423789205331,-0.05178509180810593,0.0,9368.238426431992
8,139.16861744409647,1116.0279077906985,4663.803831256398,33.0446133550903,127.3846197122026,15.49189021106869,0.0,129.13495974076463,127.62617648139314,0.011400814671206468,10.22217482801377,0.07419268835302126,10.71411192440238,-0.04782764146638394,0.0,9369.08954285122
9,139.15891536653976,1115.9744718947688,4663.905993664315,33.00558892065794,127.3846197122026,16.41676967542726,0.0,129.10297297491883,127.59460732371308,0.011397659099806045,10.222735145562797,0.0741723843420076,10.674015514083926,-0.04387486901251292,0.0,9369.940659270445
10,139.14921597399265,1115.921050587603,4664.0047767946835,32.96992649000291,127.3846197122026,17.44909607417095,0.0,129.07099506127747,127.56304678486453,0.01139450529184083,10.223276929205335,0.07415209748998851,10.633956646924158,-0.03992754854383948,0.0,9370.791775689673
11,139.1395192649461,1115.8676438561163,4664.10018548512,32.93762124009957,127.3846197122026,18.58841752376307,0.0,129.03902599486526,127.53149485711707,0.011391353268129296,10.223800205473687,0.07413182777531192,10.593941929639117,-0.03598631980611757,0.0,9371.642892108901
12,139.12982523787346,1115.8142516872583,4664.1922251444175,32.90866777673337,127.3846197122026,19.834236138636943,0.0,129.00706577064912,127.4999515327611,0.011388203048896197,10.224305004032775,0.07411157517435922,10.553976556880862,-0.03205168495532355,0.0,9372.494008528127
13,139.1201338912295,1115.7608740680178,4664.280901752616,32.88306013441837,127.3846197122026,21.18600430602072,0.0,128.97511438353442,127.46841680410952,0.011385054653730917,10.224791357680605,0.07409133966154613,10.514064226885457,-0.02812400035664848,0.0,9373.345124947355
14,139.110445223456,1115.7075109854193,4664.366221106133,32.860792531273944,127.3846197122026,22.64313334423904,0.0,128.943171828384,127.43689066349674,0.01138190810173919,10.225259298208051,0.07407112121193836,10.474207795058557,-0.02420354053062812,0.0,9374.19624136658
15,139.10075923297285,1115.654162426532,4664.448189676075,32.841858510701684,127.3846197122026,24.204976639340465,0.0,128.91123809998845,127.4053731032833,0.011378763411282921,10.225708861106412,0.07405091979827974,10.434408367085757,-0.020290409524852174,0.0,9375.047357785808
16,139.09107591818633,1115.6008283784618,4664.526813852988,32.82625169664543,127.3846197122026,25.870845142400686,0.0,128.87931319309337,127.3738641158515,0.011375620600219965,10.226140081425115,0.07403073539360706,10.39466613404836,-0.016384622509220886,0.0,9375.898474205036
17,139.08139527749242,1115.5475088283472,4664.602099616449,32.81396612399366,127.3846197122026,27.64001415889095,0.0,128.84739710241038,127.34236369360329,0.011372479686003136,10.226552991959606,0.07401056797239391,10.354980738310342,-0.012486141524782429,0.0,9376.749590624262
18,139.07171730926845,1115.494203763369,4664.674053290591,32.80499548305463,127.3846197122026,29.511707051564954,0.0,128.81548982258983,127.31087182896466,0.011369340685439992,10.226947627395084,0.07399041750793486,10.315350418190421,-0.008594791923248484,0.0,9377.60070704349
19,139.0620420118795,1115.4409131707391,4664.742680737085,32.79933392657831,127.3846197122026,31.48510336844634,0.0,128.78359134824146,127.27938851438144,0.011366203614882041,10.227324019880335,0.0739702839751399,10.2757727584181,-0.004710335758969298,0.0,9378.451823462716
20,139.05236938367602,1115.3876370377084,4664.807987714044,32.796975710854234,127.3846197122026,33.5593374188152,0.0,128.75170167392676,127.24791374232075,0.01136306849015473,10.227682200996162,0.07395016734929136,10.236244394906596,-0.0008324428946712185,0.0,9379.302939881944
21,139.04269942299456,1115.33437535156,4664.869979769872,32.79791530185547,127.3846197122026,35.733498878762994,0.0,128.71982079416196,127.21644750527035,0.011359935326585796,10.228022201173223,0.0739300676064115,10.196761116968418,0.003039299004230368,0.0,9380.154056301171
22,139.03303212816067,1115.281128099608,4664.928661811235,32.802147807279475,127.3846197122026,38.00663491414362,0.0,128.68794870342614,127.18498979573494,0.011356804139094383,10.228344047322482,0.0739099847247575,10.157318255697406,0.00690534647955624,0.0,9381.005172720397
23,139.02336749748562,1115.2278952691993,4664.984038583231,32.80966849636434,127.3846197122026,40.37774775246005,0.0,128.65608539615155,127.15354060624006,0.011353674942087971,10.228647765468827,0.07388991868315968,10.117910246551933,0.010766243063422573,0.0,9381.856289139625
24,139.0137055292699,1115.174676847706,4665.036114158734,32.820473310572744,127.3846197122026,42.8457984361591,0.0,128.62423086673576,127.12209992932446,0.01135054774961237,10.228933377950199,0.07386986946278662,10.078531176135536,0.014622565846231556,0.0,9382.707405558851
