time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
26,166.92568600059445,1336.7791712577425,4530.4854177638235,41.81609835921452,158.55526054384364,39.849167424325984,0.0,175.2410701894376,162.06768516561306,0.041075317589906256,9.215348094490176,0.12397884461724636,11.408733188234882,-0.17178691563853724,0.0,7191.347920347047
27,166.91285645658147,1336.7532430081762,4530.576912929335,41.76336098728212,158.55526054384364,41.92500197734452,0.0,175.2074767642936,162.0580644426847,0.041000569424934616,9.215835333383088,0.12397064602864738,11.329969361250193,-0.16557993620432565,0.0,7191.660546870559
28,166.90005024727486,1336.7272939866587,4530.666450397241,41.712578750200585,158.55526054384364,44.07047860690479,0.0,175.17394443973978,162.04843601228688,0.04092603580716532,9.216312146955614,0.12396244964450291,11.250003694361663,-0.15927964463941613,0.0,7191.973173394071
29,166.88726730569877,1336.701324259454,4530.754001440984,41.663780375238126,158.55526054384364,46.28465416432062,0.0,175.14047304040375,162.0387998990071,0.04085171611311278,9.216778382230324,0.12395425560883615,11.168871867087718,-0.15288884736114067,0.0,7192.285799917583
30,166.8745075650719,1336.675333892588,4530.83953821543,41.61699370828469,158.55526054384364,48.566555043598434,0.0,175.10706239142255,162.02915612734452,0.040777609721155274,9.217233890923616,0.12394606406179161,11.086609110671917,-0.14641031531011725,0.0,7192.598426441095
31,166.86177095880723,1336.6493229518485,4530.923033724478,41.5722457462414,158.55526054384364,50.915178352454724,0.0,175.07371231844192,162.01950472170975,0.04070371601153333,9.217678529273236,0.12393787513977463,11.00325032278774,-0.13984679294749036,0.0,7192.911052964607
32,166.8490574205116,1336.623291502786,4531.004461805323,41.5295626527545,158.55526054384364,53.32949252091801,0.0,175.0404226476151,162.00984570642538,0.04063003436634427,9.218112157954502,0.12392968897551984,10.918830090602189,-0.13320100006784355,0.0,7193.223679488119
33,166.83636688398437,1336.5972396107188,4531.083797158751,41.4889697279203,158.55526054384364,55.80843635558669,0.0,175.00719320559955,162.00017910572797,0.040556564169526056,9.218534642241591,0.12392150569796194,10.83338246058193,-0.12647561375767982,0.0,7193.5363060116315
34,166.82369928321728,1336.5711673407338,4531.16101532205,41.45049143537429,158.55526054384364,58.35092003166211,0.0,174.97402381955635,161.990504943768,0.040483304806855074,9.2189458518633,0.12391332543235271,10.746941024034344,-0.11967327510633266,0.0,7193.848932535143
35,166.81105455239359,1336.5450747576876,4531.236092658761,41.414151412533194,158.55526054384364,60.95582554089036,0.0,174.94091431714807,161.9808232446106,0.04041025566593773,9.219345660948484,0.12390514830030579,10.659538911755236,-0.11279658879104545,0.0,7194.161559058655
36,166.7984326258879,1336.5189619262067,4531.309006324174,41.37997250510675,158.55526054384364,63.62200852399856,0.0,174.9078645265387,161.97113403223565,0.04033741613620963,9.219733947842284,0.12389697441994575,10.571208963275744,-0.10584813634685938,0.0,7194.474185582168
37,166.78583343826557,1336.49282891069,4531.3797342757725,41.34797675664653,158.55526054384364,66.34829754071589,0.0,174.87487427639127,161.9614373305387,0.04026478560892533,9.22011059516176,0.12388880390586389,10.481983572829783,-0.09883046409835654,0.0,7194.786812105679
38,166.77325692428175,1336.466675775314,4531.448255268142,41.31818541363795,158.55526054384364,69.1334942256219,0.0,174.84194339586563,161.9517331633321,0.040192363477147955,9.220475489768772,0.12388063686914107,10.391894647076084,-0.09174607985055447,0.0,7195.099438629191
39,166.76070301888103,1336.4405025840292,4531.514548836586,41.290618941878286,158.55526054384364,71.9763740871053,0.0,174.8090717146182,161.94202155434513,0.04012014913574802,9.220828522682762,0.12387247341741847,10.300973643964054,-0.08459745593972941,0.0,7195.412065152704
40,166.74817165719702,1336.414309400566,4531.578595285651,41.26529703796096,158.55526054384364,74.87568725152896,0.0,174.77625906279988,161.93230252722492,0.0400481419813939,9.221169589019576,0.12386431365494807,10.209251604259533,-0.077387031707319,0.0,7195.724691676215
41,166.73566277455157,1336.388096288432,4531.640375673433,41.242238644958334,158.55526054384364,77.83016018217306,0.0,174.74350527105483,161.9225761055361,0.03997634141254923,9.221498587907968,0.12385615768266012,10.116759304679492,-0.07011722550004107,0.0,7196.037318199727
42,166.72317630645452,1336.3618633109174,4531.699871808585,41.22146195541871,158.55526054384364,80.83849445259766,0.0,174.7108101705191,161.91284231276268,0.03990474682946293,9.221815422473615,0.12384800559817745,10.02352704356077,-0.06279041788462353,0.0,7196.34994472324
43,166.71071218860277,1336.3356105310954,4531.757066237992,41.202984423684555,158.55526054384364,83.89936768439809,0.0,174.67817359281872,161.9031011723079,0.039833357634163284,9.222119999773517,0.12383985749586877,9.929584696537725,-0.05540895601364112,0.0,7196.662571246751
44,166.6982703568797,1336.3093380118232,4531.811942235836,41.18682277683666,158.55526054384364,87.0114341659381,0.0,174.64559537006812,161.89335270749527,0.03976217323045032,9.222412230737712,0.12383171346689664,9.834961732419131,-0.04797515487356633,0.0,7196.975197770264
45,166.6858507473552,1336.283045815744,4531.8644838100745,41.17299300820072,158.55526054384364,90.1733265230937,0.0,174.61307533486982,161.8835969415685,0.039691193023894504,9.22269203020385,0.12382357359918944,9.739687353266584,-0.04049130825306563,0.0,7197.287824293775
46,166.6734532962846,1336.2567340052856,4531.914675695173,41.1615103846314,158.55526054384364,93.38365644361988,0.0,174.58061332031224,161.87383389769158,0.03962041642183011,9.222959316878416,0.1238154379774729,9.643790522119629,-0.03295969091748122,0.0,7197.600450817287
47,166.66107794010836,1336.2304026426673,4531.962503309768,41.15238948883119,158.55526054384364,96.64101299929585,0.0,174.548209159968,161.86406359895116,0.03954984283334229,9.223214013111331,0.12380730668345473,9.547299705632733,-0.025382538469695216,0.0,7197.9130773408
48,166.64872461545102,1336.2040517898997,4532.007952763608,41.14564421241645,158.55526054384364,99.9439643696271,0.0,174.5158626878925,161.85428606835634,0.03947947166926336,9.223456044932886,0.1237991797957947,9.450243020530152,-0.017762058817648307,0.0,7198.225703864311
49,166.6363932591211,1336.177681508785,4532.051010847853,41.14128776561526,158.55526054384364,103.29105843779999,0.0,174.48357373862243,161.84450132883885,0.03940930234216744,9.223685342002096,0.12379105739014645,9.352648246272468,-0.010100433170434285,0.0,7198.538330387823
50,166.62408380811056,1336.1512918609199,4532.091665025214,41.13933268713071,158.55526054384364,106.68082339123225,0.0,174.4513421471747,161.83470940325424,0.03933933426636369,9.223901837554168,0.12378293953920125,9.254542838356102,-0.0023998170840376877,0.0,7198.850956911336
51,166.61179619959404,1336.1248829076956,4532.1299034200665,41.13979085401818,158.55526054384364,110.11176833727365,0.0,174.41916774904476,161.82491031438198,0.03926956685789051,9.224105468347894,0.12377482631273065,9.155953943473369,0.005337658347203258,0.0,7199.163583434847
52,166.5995303709283,1336.0984547103012,4532.165714808568,41.142673491577085,158.55526054384364,113.58238393397237,0.0,174.38705038020493,161.81510408492625,0.03919999953450801,9.224296174612968,0.12376671777762986,9.056908416535554,0.013109885153215812,0.0,7199.4762099583595
53,166.5872862596522,1336.0720073297218,4532.199088651702,41.147991140297734,158.55526054384364,117.09114397614874,0.0,174.35498987710403,161.8052907375159,0.03913063171569695,9.224473900226009,0.12375861399777499,8.9574329391256,0.020914769224710254,0.0,7199.788836481872
54,166.5750638034861,1336.0455408267396,4532.230015168831,41.15575358231693,158.55526054384364,120.6365078832696,0.0,174.32298607666675,161.79547029470393,0.039061462822658245,9.224638593102224,0.12375051503370492,8.85755423368863,0.028750213568356348,0.0,7200.101463005383
55,166.5628629403308,1336.0190552619383,4532.258485145,41.16597003410485,158.55526054384364,124.21691737509899,0.0,174.29103881628967,161.78564277897038,0.03899249227829189,9.224790204169235,0.12374242094345592,8.757298662589108,0.03661414962843841,0.0,7200.414089528896
56,166.55068360826718,1335.9925506957052,4532.284489995994,41.17864908140905,158.55526054384364,127.8307988044276,0.0,174.25914793384138,161.77580821272178,0.03892371950719871,9.224928687713554,0.12373433178228033,8.656692426422765,0.04450452178211087,0.0,7200.726716052408
57,166.53852574555594,1335.9660271882299,4532.308021768324,41.193798679263985,158.55526054384364,131.47656408103066,0.0,174.22731326766083,161.7659666182918,0.0388551439356734,9.225054001380512,0.12372624760264694,8.555761613423837,0.05241928346979587,0.0,7201.039342575919
58,166.5263892906367,1335.939484799507,4532.329073132644,41.21142615858583,158.55526054384364,135.1526114668627,0.0,174.19553465655576,161.7561180179414,0.038786764991698974,9.225166106139142,0.12371816845426978,8.454532235506147,0.06035639436967853,0.0,7201.351969099432
59,166.5142741821279,1335.9129235893365,4532.347637377301,41.23153823260873,158.55526054384364,138.85732638999576,0.0,174.16381193980206,161.7462624338596,0.0387185821049424,9.225264966247911,0.12371009438413648,8.353030266569595,0.06831381739484178,0.0,7201.664595622944
60,166.502180358826,1335.8863436173265,4532.363708402059,41.254141003163234,158.55526054384364,142.58908227749086,0.0,174.13214495714183,161.73639988816382,0.03865059470674799,9.225350549221252,0.12370202543653558,8.251281683066718,0.07628951551345357,0.0,7201.9772221464555
61,166.490107759705,1335.8597449428917,4532.377280725171,41.279239953606144,158.55526054384364,146.34624107185718,0.0,174.10053354878184,161.72653040290044,0.03858280223012991,9.225422825867247,0.1236939616530266,8.149312459844586,0.08428145207738286,0.0,7202.289848669968
62,166.4780563239155,1335.8331276252638,4532.388349629165,41.306839803029725,158.55526054384364,150.12715024448414,0.0,174.06897755539168,161.71665400004719,0.038515204109759775,9.22548177106394,0.12368590307181218,8.047148074670211,0.09228762968879543,0.0,7202.60247519348
63,166.46602599078412,1335.806491723491,4532.396911177372,41.33694448972653,158.55526054384364,153.9301430816034,0.0,174.03747681810145,161.7067707015139,0.038447799781956706,9.225527363847416,0.1236778497276673,7.944813471124824,0.10030609311318957,0.0,7202.915101716992
64,166.454016699814,1335.779837296427,4532.402961879594,41.369557505538296,158.55526054384364,157.75354743615753,0.0,174.00603117850335,161.69688052913867,0.03838058868470441,9.225559585631329,0.12366980165338032,7.842334209211032,0.10833483902387403,0.0,7203.227728240504
65,166.4420283906841,1335.7531644027342,4532.406498677906,41.4046819100507,158.55526054384364,161.5956867304591,0.0,173.97464047865068,161.68698350468813,0.03831357025764713,9.225578420131306,0.12366175887981445,7.739736528361029,0.11637181106121543,0.0,7203.540354764016
66,166.43006100324828,1335.726473100897,4532.4075192917335,41.442319985496,158.55526054384364,165.45487283078828,0.0,173.94330456105388,161.67707964986278,0.03824674394206066,9.225583855202645,0.12365372143442167,7.63704626846101,0.12441498448242547,0.0,7203.852981287528
67,166.41811447753406,1335.6997634492216,4532.406022198147,41.482473256471096,158.55526054384364,169.32940742662313,0.0,173.9120232686786,161.66716898629753,0.038180109180844767,9.225575882735281,0.12364568934132815,7.534288984518424,0.13246235717254287,0.0,7204.16560781104
68,166.4065175109852,1335.6730356539656,4532.402006397629,41.52514272417279,158.5549316384652,173.21716313723894,0.0,173.8816572769284,161.65725159052462,0.03811634936721169,9.225554497406474,0.12363766266692665,7.4314906686961795,0.1405118929966971,0.0,7204.478234334552
69,166.47404173116212,1335.6463487180827,4532.3954715232285,41.57032875848387,158.47544319426254,177.01340033117012,0.5867601035172121,174.058465574529,161.64734935569447,0.038698522772384635,9.225519697262103,0.1236296591703814,7.328677476982648,0.1485615432529648,0.0,7204.790860858064
70,166.73722181801097,1335.6201013859356,4532.386417880444,41.61803107748318,158.1998617633437,180.55462277422558,1.1531004497829307,174.74758753693268,161.63761023660925,0.040877608923853385,9.225471483929066,0.1236217988568169,7.225875705301313,0.15660924856010833,0.0,7205.103487381576
71,167.15636131612456,1335.5947452234063,4532.374846467354,41.6682487498532,157.7674321684812,183.87752595024313,1.5949992285887375,175.84508027249373,161.62820178758912,0.044328985894547535,9.225409862722385,0.12361421762557534,7.123111825698783,0.16465293603170214,0.0,7205.416113905088
72,167.69631690418862,1335.570630837431,4532.360758972579,41.72098019158252,157.21294701943748,187.0166935767953,1.9375962379473408,177.2589230100381,161.619254101959,0.04876532237071335,9.2253348426345,0.12360702098832607,7.020412531101714,0.1726905157699125,0.0,7205.7287404286
73,168.32903368359717,1335.5480289389054,4532.344157767455,41.77622316481594,156.56419037044515,190.00032378783732,2.2010777174715126,178.91565560668846,161.61086762747598,0.05395725250470075,9.225246436293462,0.12360029040820862,6.917804755063391,0.18071987931566186,0.0,7206.041366952112
74,169.03218715100118,1335.5271460054641,4532.325045908729,41.83397476865583,155.84328009136803,192.85127650455544,2.4015904212288413,180.756822630874,161.60311897803248,0.05972227025480217,9.225144659977362,0.1235940880137053,6.8153156971473114,0.18873889766170426,0.0,7206.3539934756245
75,169.78807991620266,1335.508139343637,4532.303417365238,41.89424120548141,155.06775609466277,195.58792001738283,2.5519833669835883,182.73608448141647,161.59606652249465,0.06591570427408168,9.225029481568438,0.12358846117397415,6.705109836531241,0.1973612498381841,0.0,7206.666619999136
76,170.5824996857563,1335.4911201816144,4532.27786106827,41.958433733494324,154.25171925608635,198.22537685840297,2.6626490119810957,184.81622708309237,161.5897515322801,0.07242139040333215,9.224893386707338,0.12358344945925907,6.502907157144938,0.21318719641190448,0.0,7206.979246522648
77,171.40431855284993,1335.4761730363996,4532.247464127787,42.027465438459814,153.406212769726,200.77548089846425,2.7417230801669024,186.96811265016848,161.58420536757208,0.07914837768877982,9.22473151398383,0.12357908224896898,6.309465859297969,0.22832492867471596,0.0,7207.29187304616
78,172.24465976766592,1335.463355120939,4532.2124368591785,42.101126209198036,152.54005596824075,203.24781832064002,2.7957244997595248,189.16849792238435,161.57944925733588,0.0860241262113541,9.224544983389752,0.12357537585353354,6.1243791124116,0.24280639750038494,0.0,7207.604499569672
79,173.09648851233337,1335.4527033994505,4532.172979880854,42.17921563563186,151.660246496952,205.65005018941588,2.829832229377093,191.39896263263506,161.57549691721005,0.09299115782900833,9.224334863277626,0.12357234053119244,5.947263309904363,0.25666173080426125,0.0,7207.917126093184
80,173.9542334920115,1335.444238785599,4532.129284662521,42.261542458825566,150.77233452626584,207.98828439140513,2.848155865214215,193.6449186649284,161.57235610724706,0.1000039618212288,9.224102173280425,0.12356998174911378,5.777756488475361,0.26991935757440383,0.0,7208.229752616696
81,174.8134825819244,1335.4379695062125,4532.0815340375875,42.34792405723105,149.88072374226726,210.2673823181608,2.853954785111393,195.89481312360158,161.57002988002583,0.10702650612463753,9.22384788704029,0.12356830119352742,5.615516865781074,0.28260612261511137,0.0,7208.542379140208
82,175.67073723867756,1335.4338938067283,4532.029902683204,42.43818596557725,148.98891423103444,212.49121083387536,2.8498158737908814,198.13948527343905,161.56851758451288,0.11403022910786588,9.223572934764853,0.12356729758188548,5.460221483232717,0.29474739304386155,0.0,7208.8550056637205
83,176.5232274193274,1335.4320019806878,4531.974557565305,42.53216142902512,148.09968553087754,214.66283815272675,2.8377886496719786,200.3716819158723,161.56781561910958,0.12099252614063855,9.223278205597218,0.12356696727173812,5.3115649629330175,0.3063671558342039,0.0,7209.167632187232
84,177.36877188915503,1335.432277905364,4531.915658347911,42.62969099324765,147.21523478954478,216.784683918483,2.8194876981094397,202.58569161289722,161.56791800144933,0.1278956073077681,9.222964549795673,0.12356730472112921,5.1692583804804855,0.3174881062689574,0.0,7209.480258710744
85,178.2056397216437,1335.4347005562477,4531.853357791847,42.73062210512892,146.33731375035512,218.8586707260658,2.796194771082996,204.77698203270887,161.56881693035112,0.13472536488128736,9.222632780856902,0.12356830294267603,5.033028170049053,0.3281317338611607,0.0,7209.792885234257
86,179.03245746417878,1335.4392450190658,4531.787802117113,42.834808749986315,145.46732057487907,220.88633044671147,2.76892816868355,206.94195686841206,161.5705031613293,0.14147061420915583,9.222283677445773,0.12356995380658059,4.902615145912997,0.3383183991398256,0.0,7210.105511757768
87,179.84814294308927,1335.4458832216199,4531.719131338841,42.942111115334995,144.60636530633735,222.86887764434675,2.7384917349770106,209.07778251031877,161.57296627814543,0.14812255242351913,9.221917985184401,0.12357224825943483,4.777773606002023,0.3480674040000303,0.0,7210.41813828128
88,180.65183876933656,1335.4545846656285,4531.647479593661,43.05239526423674,143.75533563235922,224.80728517509095,2.705524443016897,211.18221393440768,161.5761949643578,0.1546742147049274,9.221536418390118,0.12357517654306541,4.658270464945462,0.3573970597394093,0.0,7210.730764804793
89,181.4428689077562,1335.465316908446,4531.572975444355,43.165532830465246,142.91493983419988,226.70233522956082,2.670533111811582,213.25348098137573,161.58017718206534,0.16112011913701524,9.221139661697867,0.12357872833819722,4.543884458875998,0.36632474946535337,0.0,7211.043391328304
90,182.22069919359245,1335.4780459989965,4531.495742148287,43.28140074990802,142.08574583443794,228.5546666389003,2.6339223290140907,215.2901849714474,161.5849003336613,0.16745594384160295,9.220728371489676,0.12358289289449272,4.43440544886901,0.37486698276191294,0.0,7211.356017851816
91,182.98490474673966,1335.492736848169,4531.415897958555,43.399880959282214,141.26821341247512,230.36481119278918,2.596018605310434,217.29121338043595,161.59035139926877,0.17367826050557017,9.220303177498357,0.12358765914072546,4.329633646815463,0.3830394564453873,0.0,7211.668644375329
92,183.73516828253386,1335.5093532543485,4531.3335562481025,43.52086027201851,140.46269586821748,232.13319687899372,2.557071895988189,219.25573541664664,161.59651694621436,0.1797845205598644,9.219864683468463,0.12359301569192797,4.229379311655186,0.39085707840723816,0.0,7211.98127089884
93,184.47123194415428,1335.5278584464245,4531.248825942989,43.644229944795306,139.66948764685918,233.86020583535117,2.5172921528426664,221.18307589678417,161.60338333051246,0.18577266128961065,9.219413469463554,0.12359895101094477,4.133461657612134,0.3983340533023053,0.0,7212.2938974223525
94,185.19290306118472,1335.5482150230775,4531.161811529792,43.76988567015642,138.88881864100983,235.54616732503956,2.4768449351557513,223.07273032441444,161.61093667433747,0.19164115291980238,9.218950091905672,0.12360545339012793,4.041708841805963,0.40548388352216624,0.0,7212.606523945865
95,185.90002698816622,1335.5703852715292,4531.072613475512,43.897727156519814,138.120881033493,237.1913900959205,2.4358719576810492,224.92429376927325,161.61916298429583,0.19738877648841208,9.218475085811368,0.12361251104545416,3.9539569246745288,0.4123194507904431,0.0,7212.919150469376
96,186.5924947439934,1335.5943310956754,4530.981328248335,44.02765810743686,137.3658217297806,238.79615022648343,2.3944847051677725,226.73748087058672,161.62804812476074,0.20301468630095537,9.217988964902348,0.12362011209480682,3.8700498345079115,0.4188530189491806,0.0,7213.231776992889
97,187.2702308950774,1335.6200141674603,4530.8880485791215,44.15958596006213,136.62375432349884,240.36070410566478,2.352773309822374,228.512094109829,161.63757787403924,0.20851831082812444,9.217492222997961,0.12362824460240364,3.789838730613471,0.4250962839451079,0.0,7213.544403516401
98,187.93318387645093,1335.6473960433048,4530.7928636806255,44.293421665923894,135.89476865891532,241.88530111001361,2.310814101081587,230.24799846709107,161.64773796757297,0.21389927354829097,9.216985335182567,0.12363689661289008,3.713181490317089,0.431060414099363,0.0,7213.857030039912
99,188.58132798478871,1335.6764381419366,4530.695859220998,44.429079717417,135.17892886008096,243.37018075511713,2.268668003715331,231.94512663968956,161.6585140897129,0.219157409245054,9.21646875766448,0.12364605614478236,3.6399427735304593,0.4367560450395052,0.0,7214.169656563425
100,189.2146495089808,1335.7071019266405,4530.597117764885,44.56647770668399,134.47628701803063,244.81558797386646,2.2263907829365386,233.6034427258697,161.66989194134217,0.22429265056023548,9.215942930124939,0.123655711243411,3.5699929958080276,0.4421933603141345,0.0,7214.482283086937
101,189.83315334456813,1335.7393488252233,4530.4967186289,44.70553647016684,133.7868766563614,246.22176458388952,2.184027910963641,235.22295954432462,161.68185721018057,0.22930508208965827,9.215408274948434,0.12366584995745927,3.5032086697250695,0.447382064595724,0.0,7214.7949096104485
102,190.43685622132506,1335.7731403379455,4530.394738278485,44.84617969175429,133.11071939571067,247.58895333447782,2.1416188918881267,236.80372090100886,161.69439561083126,0.23419488496525645,9.214865199336103,0.12367646036973069,3.4394714945596627,0.4523314551426632,0.0,7215.107536133961
103,191.02578815058428,1335.808438011842,4530.291250232597,44.98833399809152,132.44782353210576,248.91739749890212,2.099196428194336,238.34580537887592,161.70749287525373,0.238962348701385,9.214314094798212,0.12368753058983359,3.3786685839961983,0.45705040392566676,0.0,7215.420162657473
104,191.59998787827237,1335.845203515099,4530.186325366263,45.131928656049794,131.7981885095357,250.2073432449734,2.0567892556432397,239.84931443191195,161.72113478036036,0.24360783398533375,9.213755338765308,0.1236990487752576,3.320691785140094,0.4615474110890369,0.0,7215.732789180985
105,192.15950278042556,1335.8833986353875,4530.080031912128,45.27689557118773,131.16180502609132,251.45904025701157,2.0144223211021255,241.3143721115508,161.73530714739866,0.24813177182620133,9.21318929459645,0.12371100313086622,3.2654376865794337,0.4658306043199168,0.0,7216.045415704497
106,192.7043865967449,1335.9229853163843,4529.972435618362,45.423169129852454,130.5386572638758,252.67274298109314,1.9721182082352735,242.7411191321171,161.7499958555026,0.252534645008376,9.212616312420149,0.12372338191920602,3.212807269129484,0.46990776626800185,0.0,7216.358042228008
107,193.2346995848291,1335.9639256656915,4529.863599872159,45.57068607571868,129.92872272682163,253.84870814088885,1.9298965640324333,244.12971327467704,161.7651868446312,0.2568169893416014,9.21203672979201,0.1237361734623569,3.162705647937528,0.4737863547955123,0.0,7216.670668751521
