time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,129.1616338843865,1221.6865648407386,4936.600856466148,86.98787059297392,98.08852322523808,19.27522895129819,0.0,74.63828084516544,72.9887780646874,0.004736308312820287,13.2064532413154,0.04347063306820233,17.411100561325515,-0.5351366567589186,0.0,15890.39944906475
1,129.15804914423902,1221.6572256254833,4937.034561932666,86.5870890818591,98.08852322523808,19.29971650654373,0.0,74.62910581598346,72.98212117035332,0.004729077853342387,13.20913399984207,0.04346384320711167,17.31922505521603,-0.5231022292595672,0.0,15891.156892195932
2,129.15446986229995,1221.6278860764257,4937.459100334837,86.19546951068668,98.08852322523808,19.373084047681385,0.0,74.6199447569134,72.97546420028135,0.004721887724487752,13.211758096214787,0.04345709449275353,17.226229881306022,-0.5109325102019646,0.0,15891.914335327114
3,129.1508960112764,1221.5985461924747,4937.874367453333,85.813116127164,98.08852322523808,19.495325596750526,0.0,74.61079759810004,72.9688071542242,0.0047147377263873184,13.214324886247883,0.04345038739336679,17.132177151082722,-0.4986354866676496,0.0,15892.671778458294
4,129.1473275608602,1221.5692059722817,4938.280269827254,85.4401224238531,98.08852322523808,19.666386623213224,0.0,74.6016642619708,72.96215003187558,0.004707627637182076,13.216833792254118,0.043443722328793205,17.037128076058544,-0.48621902273253903,0.0,15893.429221589477
5,129.14376448088316,1221.5398654140645,4938.676719153321,85.07657673598062,98.08852322523808,19.886194935404703,0.0,74.59254467131089,72.9554928328313,0.004700557236321574,13.219284268425842,0.043437099695622136,16.94114258601075,-0.4736908152853041,0.0,15894.186664720659
6,129.1402067413554,1221.5105245155098,4939.063633567933,84.72256095945204,98.08852322523808,20.1546556545554,0.0,74.58343874936226,72.9488355565665,0.004693526304913199,13.221675808759397,0.04343051986141175,16.844278898828243,-0.4610583382720685,0.0,15894.944107851841
7,129.1366543124625,1221.4811832738194,4939.44093726638,84.3781509315867,98.08852322523808,20.471651374864038,0.0,74.57434641981567,72.94217820244627,0.004686534625669058,13.22400794470152,0.043423983166408255,16.74659341993183,-0.4483288301949042,0.0,15895.701550983022
8,129.13310716454077,1221.4518416860376,4939.8085577382735,84.04341919539611,98.08852322523808,20.837043635838214,0.0,74.56526760674817,72.93552076979987,0.004679581982513392,13.226280228061292,0.04341748993602528,16.648140065232756,-0.43550921011780586,0.0,15896.458994114204
9,129.12956526810984,1221.4224997486187,4940.166429405631,83.71843136188913,98.08852322523808,21.25067098474443,0.0,74.55620223470534,72.9288632578229,0.004672668161099446,13.228492253497414,0.043411040464421284,16.548971152096115,-0.42260618819995827,0.0,15897.216437245386
