time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,140.64879678672662,1375.1653955043294,3727.4696160688904,44.74819245284308,290.2634640643091,11.361110761472561,0.0,168.41403682784045,165.42271242023233,0.013038016143613456,8.691874381068368,0.16389952102422078,11.493615970597654,-0.25146202630568665,0.030662696487988982,7275.528819061342
1,140.64150100358424,1375.0809731652273,3727.7008630280875,44.5974518036661,290.2746758765339,11.429137966757157,0.0,168.38380930850514,165.39332187021498,0.013034368120867577,8.694041535102869,0.1638665199081454,11.448316710796732,-0.24720181878007932,0.004438104821608499,7276.088475124347
2,140.63420725848266,1374.9965672468088,3727.929764019554,44.46010299449824,290.2748233577553,11.629020798684865,0.0,168.35359023307726,165.36393703684712,0.013030731985175107,8.696186703665868,0.16383354776125325,11.404573384555478,-0.24308323270821608,0.0,7276.648131187351
3,140.6269155450645,1374.9121777416551,3728.156302620201,44.32524561242365,290.2748233577553,11.962030994692178,0.0,168.32337957521696,165.33455791754585,0.013027107632988815,8.698309732846742,0.16380060474179353,11.359221061294324,-0.23882222292442132,0.0,7277.207787250356
4,140.61962585676616,1374.8278046397918,3728.3803983023504,44.19281272043625,290.2748233577553,12.42803787888206,0.0,168.29317730773096,165.30518450883898,0.013023494960917679,8.70040986797228,0.16376769163532642,11.312265335695223,-0.23441935929628072,0.0,7277.767443313361
5,140.61233818707652,1374.7434479307983,3728.601972800988,44.062882600481515,290.2748233577553,13.026839853111523,0.0,168.2629834036423,165.2758168070986,0.01301989386719226,8.702486375574082,0.16373480920507438,11.263754404890268,-0.2298790334450609,0.0,7278.327099376365
6,140.6050525295422,1374.6591076037566,3728.820950336775,43.93553104927086,290.2748233577553,13.758176987096837,0.0,168.23279783621348,165.2464548085237,0.013016304251841467,8.704538545478474,0.1637019581897187,11.213735871254322,-0.22520558152060421,0.0,7278.88675543937
7,140.59776887776454,1374.5747836473092,3729.037257524715,43.81083146955536,290.2748233577553,14.621729524374604,0.0,168.2026205789341,165.21709850916028,0.013012726016550725,8.706565689950624,0.1636691393043156,11.162256460259364,-0.22040325895499707,0.0,7279.446411502375
8,140.59048722540288,1374.4904760496138,3729.250823494044,43.68885475028313,290.2748233577553,15.617117002253256,0.0,168.17245160553415,165.18774790488575,0.013009159064787954,8.708567144818062,0.1636363532391048,11.10936215339114,-0.21547625229127304,0.0,7280.006067565379
9,140.5832075661764,1374.4061847983214,3729.461579944901,43.56966920994542,290.2748233577553,16.743897984634412,0.0,168.1422908899909,165.1584029914008,0.01300560330186935,8.710542270001797,0.16360360065894586,11.055098266880226,-0.21042868620201713,0.0,7280.565723628384
10,140.5759298938467,1374.3219098807806,3729.669460431974,43.45334131274243,290.2748233577553,18.00157955349922,0.0,168.1121384064577,165.12906376430118,0.013002058634335782,8.712490442802945,0.1635708822104134,10.999509109434149,-0.2052645933726647,0.0,7281.125379691389
11,140.56865420222712,1374.2376512839282,3729.8744007580726,43.33993527511609,290.2748233577553,19.38961191434052,0.0,168.08199412930236,165.09973021903897,0.01299852497028924,8.714411061591099,0.16353819851789986,10.942638151072645,-0.19998792932377085,0.0,7281.6850357543935
12,140.56138048518758,1374.1534089942345,3730.0763391685405,43.22951287138175,290.2748233577553,20.907385593627296,0.0,168.05185803312705,165.0704023509041,0.012995002219559829,8.716303547626314,0.16350555018169044,10.884528101314851,-0.19460257926494387,0.0,7282.244691817398
13,140.55410873664346,1374.069182997859,3730.275215818403,43.12213396643889,290.2748233577553,22.554235385723736,0.0,168.0217300927223,165.04108015507796,0.012991490293271575,8.718167340065426,0.16347293778324168,10.82522055345018,-0.18911232661562355,0.0,7282.804347880403
14,140.54683895056044,1373.9849732805774,3730.4709730179097,43.01785627029671,290.2748233577553,24.329439118850928,0.0,167.99161028308717,165.01176362660885,0.012987989104037896,8.72000189826315,0.16344036188274913,10.764756170607116,-0.18352086949860685,0.0,7283.364003943408
15,140.5395711209562,1373.9007798277564,3730.663555316739,42.916735253892675,290.2748233577553,26.23221725388269,0.0,167.96149857943595,164.98245276040228,0.012984498566032352,8.721806702561254,0.16340782301831208,10.70317475498851,-0.17783182688322716,0.0,7283.923660006412
16,140.53230524189172,1373.8166026244874,3730.8529089939243,42.818824659040125,290.2748233577553,28.261735912199853,0.0,167.931394957162,164.95314755126785,0.01298101859462715,8.723581249508323,0.16337532171098137,10.640514975918686,-0.17204871460606275,0.0,7284.483316069417
17,140.52504130747587,1373.7324416555111,3731.0389823488194,42.72417620753733,290.2748233577553,30.417105099440207,0.0,167.90129939185798,164.92384799389325,0.012977549106594339,8.72532505458656,0.16334285846188085,10.576814512866562,-0.16617495796281775,0.0,7285.042972132422
