time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,115.22866367725872,1034.530451818241,3638.966155078387,26.838644600705557,102.13089003106441,7.92334740695435,0.0,46.01330006617838,44.24022463553443,0.0061195011327090255,5.699483301195954,0.05723768704960097,6.699064909023497,-0.11085615852999367,0.0,8521.826944707505
1,115.22431501289665,1034.4941190570562,3639.0840480615234,26.761433043116373,102.13089003106441,7.9518501247543645,0.0,46.00016060743011,44.228276637926875,0.006115388985152208,5.700284202501267,0.05721875338457695,6.659531975526079,-0.10638303302428151,0.0,8522.537807816007
2,115.21996926182457,1034.4577968202263,3639.1987620298632,26.687387062678322,102.13089003106441,8.037299765122937,0.0,45.987029951166946,44.21633210124479,0.00611129527317894,5.701063507295636,0.057199856932892736,6.620219783347102,-0.10193678340406166,0.0,8523.248670924508
3,115.21562641552035,1034.421485100707,3639.3103099698073,26.616493688558297,102.13089003106441,8.179682553876303,0.0,45.9739080716394,44.20439102317121,0.006107219915915404,5.70182130380166,0.05718099756008608,6.581137062519696,-0.0975183680682388,0.0,8523.959534033007
4,115.21128646021793,1034.3851838844485,3639.4187132587217,26.54873157120449,102.13089003106441,8.378932904327085,0.0,45.96079492725358,44.19245339908603,0.006103162785752226,5.702557737245635,0.05716217504361683,6.542295204588062,-0.09312903426225132,0.0,8524.670397141508
5,115.2069493825452,1034.3488931577747,3639.523993660224,26.484078974049545,102.13089003106441,8.634961762543982,0.0,45.94769047760549,44.180519224491775,0.006099123758763431,5.703272955477826,0.057143389157230086,6.503703609475294,-0.0887698080646546,0.0,8525.38126025001
6,115.20261517044176,1034.3126129083369,3639.626171566983,26.42251552883115,102.13089003106441,8.94766406513005,0.0,45.934594686254876,44.168588495327775,0.006095102723195824,5.7039670970350285,0.05712463968915128,6.465369228395991,-0.08444144501885277,0.0,8526.09212335851
7,115.19828381123878,1034.2763431231576,3639.7252689923466,26.364019247849743,102.13089003106441,9.316903811183304,0.0,45.921507514922936,44.15666120732622,0.006091099561665612,5.704640311464041,0.05710592641094701,6.427297874025753,-0.08014457318032359,0.0,8526.802986467012
8,115.19395529086854,1034.2400837878215,3639.8213109255626,26.30856517034032,102.13089003106441,9.742506758964513,0.0,45.90842892110412,44.14473735574666,0.006087114143832282,5.705292768528328,0.05708724906345773,6.389494688826004,-0.07587974403399714,0.0,8527.51384957551
9,115.18962959731071,1034.2038348900064,3639.914319345282,26.25613134199345,102.13089003106441,10.224291138748,0.0,45.89535886847912,44.13281693653711,0.006083146358330085,5.705924617538987,0.057068607418920635,6.351962272184587,-0.07164722929965521,0.0,8528.224712684012
10,115.18530671807133,1034.1675964169085,3640.0043173178206,26.20669472179207,102.13089003106441,10.762045399316134,0.0,45.882297319297486,44.1208999454868,0.006079196089401855,5.706536015196117,0.057050001238363506,6.314702201208891,-0.06744718650410124,0.0,8528.935575792513
11,115.18098664073939,1034.131368355814,3640.0913279528886,26.160232225151187,102.13089003106441,11.355533180251568,0.0,45.869244236059394,44.10898637841498,0.006075263222051854,5.707127118494614,0.05703143028242093,6.277714792135755,-0.06327963330767448,0.0,8529.646438901014
12,115.17666935298469,1034.095150694097,3640.175374247957,26.116720879553846,102.13089003106441,12.004493808359948,0.0,45.85619958150934,44.09707623116977,0.006071347642027964,5.707698083666894,0.0570128943129027,6.240999230430539,-0.05914446204982393,0.0,8530.357302009515
13,115.17235484255511,1034.058943419218,3640.2564792488024,26.07613766401769,102.13089003106441,12.708643175803944,0.0,45.84316331862753,44.08516949962725,0.006067449235795101,5.708249067273517,0.056994393091172824,6.204553506219525,-0.05504143246744341,0.0,8531.068165118015
14,115.16804309728496,1034.022746518729,3640.3346658160044,26.038459742574723,102.13089003106441,13.467671104644147,0.0,45.830135410655515,44.07326617969415,0.006063567890614258,5.70878022461693,0.05697592638050932,6.1683744438634225,-0.05097017515056956,0.0,8531.779028226516
15,115.16373410507859,1033.9865599802574,3640.4099562187175,26.00366487053914,102.13089003106441,14.281246183858942,0.0,45.8171158210463,44.06136626730154,0.006059703494392398,5.709291706981755,0.056957493950193235,6.132458220560007,-0.04693024936280028,0.0,8532.489891335017
16,115.1594278539449,1033.9503837915433,3640.482372742559,25.971730786545262,102.13089003106441,15.14900557238869,0.0,45.80410451356888,44.049469758417956,0.006055855935997624,5.709783665764439,0.056939095569395255,6.0967994434198225,-0.04292104022863935,0.0,8533.200754443518
17,115.15512433195505,1033.914217940392,3640.5519369869694,25.94263591527675,102.13089003106441,16.07056754165659,0.0,45.791101452180314,44.03757664903309,0.00605202510487419,5.710256247699924,0.05692073101424033,6.06139226334307,-0.03894188279466893,0.0,8533.91161755202
18,115.15082352724838,1033.87806241468,3640.6186699621617,25.916359270502642,102.13089003106441,17.04552969511179,0.0,45.778106601043866,44.025686935160174,0.00604821089109677,5.710709595520272,0.05690240006683316,6.026230218222507,-0.0349920445673065,0.0,8534.62248066052
19,115.14652542805224,1033.8419172023762,3640.682592369026,25.892880175138373,102.13089003106441,18.073463154192392,0.0,45.7651199245884,44.013800612842786,0.0060444131855519325,5.711143849856145,0.05688410251244436,5.991305750700539,-0.03107067181995289,0.0,8535.33334376902
20,115.14223002266903,1033.8057822915055,3640.7437240251393,25.87217883527922,102.13089003106441,19.1539165061031,0.0,45.75214138746961,44.001917678142746,0.006040631879846225,5.7115591453374766,0.05686583814528342,5.9566108401976985,-0.027176860119014153,0.0,8536.044206877521
21,115.1379372994792,1033.769657670169,3640.8020842216624,25.85423598328223,102.13089003106441,20.28641477927978,0.0,45.7391709545794,43.990038127147486,0.006036866866313016,5.711955613017994,0.05684760676490898,5.922136673930499,-0.023309617570053162,0.0,8536.755069986022
22,115.13364724694023,1033.7335433265366,3640.857691590983,25.839033010132454,102.13089003106441,21.470459933703506,0.0,45.72620859104184,43.97816195596647,0.00603311803801088,5.712333379476093,0.05682940817755881,5.887873775832211,-0.01946787921514964,0.0,8537.465933094523
23,115.12935985358305,1033.6974392488194,3640.9105637682455,25.826552303944766,102.13089003106441,22.705532075576976,0.0,45.71325426220342,43.96628916072282,0.006029385288718955,5.712692564515417,0.05681124219955232,5.853812333789088,-0.01565054357924648,0.0,8538.176796203024
24,115.12507510801625,1033.6613454253006,3640.960717791764,25.816776849511974,102.13089003106441,23.99108797677998,0.0,45.70030793364491,43.95441973756369,0.006025668512942004,5.713033283885084,0.05679310865326602,5.819941809806187,-0.011856429134861037,0.0,8538.887659311524
25,115.12079299892109,1033.6252618442911,3641.0081697169153,25.809690614465193,102.13089003106441,25.326563123303867,0.0,45.68736957116693,43.942553682644984,0.006021967605913374,5.71335564665666,0.05677500737100644,5.786251359406189,-0.008084321105388852,0.0,8539.598522420025
26,115.11651351505279,1033.58918849414,3641.052934687215,25.8052784781852,102.13089003106441,26.71137123867002,0.0,45.67443914079342,43.930690992135276,0.006018282463593382,5.713659755707016,0.05675693819429879,5.752729747455934,-0.004332962076499972,0.0,8540.309385528526
27,115.11223664524256,1033.553125363257,3641.095027090998,25.803526075095505,102.13089003106441,28.144903249257325,0.0,45.66151660877795,43.918831662223354,0.00601461298266522,5.713945708782732,0.05673890097231739,5.719365163721406,-0.0006010314226704623,0.0,8541.020248637027
28,115.10796237839536,1033.5170724400925,3641.1344603716107,25.804419984494245,102.13089003106441,29.626528296925624,0.0,45.64860194159697,43.9069756891109,0.006010959060536717,5.714213597210656,0.05672089556378979,5.686145429435585,0.003112831640912506,0.0,8541.731111745528
29,115.10369070348924,1033.4810297131296,3641.1712469629542,25.807947795019867,102.13089003106441,31.155594027466446,0.0,45.63569510594764,43.89512306901046,0.006007320595339998,5.714463505459998,0.05670292183764415,5.65305806333935,0.006810020685679993,0.0,8542.441974854028
30,115.0994216095726,1033.444997170836,3641.205398370341,25.814098023843908,102.13089003106441,32.731428581795804,0.0,45.622796068739945,43.883273798130034,0.006003697485957406,5.714695511691634,0.056684979672170455,5.6200903402324816,0.010491955637145363,0.0,8543.152837962529
31,115.09515508576469,1033.4089748016813,3641.236925034043,25.822860253104437,102.13089003106441,34.35334004085652,0.0,45.6099047970976,43.87142787267783,0.006000089632008233,5.714909686831147,0.05666706895640431,5.587229360725333,0.014160074936462243,0.0,8543.86370107103
32,115.09089112125574,1033.3729625941533,3641.2658361806925,25.834225278491385,102.13089003106441,36.020615728148755,0.0,45.59702125835911,43.85958528886773,0.005996496933833493,5.715106093559301,0.05664918959163434,5.554462121615769,0.01781582762348357,0.0,8544.574564179531
33,115.08662970530564,1033.336960536732,3641.2921398214226,25.848185111132693,102.13089003106441,37.73252323166235,0.0,45.584145420073256,43.847746042911574,0.00599291929250693,5.715284786299401,0.056631341491409436,5.521775578703873,0.02146066636904783,0.0,8545.285427288032
34,115.08237082724318,1033.3009686178839,3641.3158426994596,25.864733030006565,102.13089003106441,39.488310740029824,0.0,45.57127724999691,43.835910131016796,0.005989356609835808,5.715445810861289,0.05661352458206398,5.489156706701422,0.025096040791383233,0.0,8545.996290396532
35,115.07811447646942,1033.2649868260603,3641.3369510215352,25.883862850527485,102.13089003106441,41.287206544850754,0.0,45.55841671610562,43.824077549385215,0.0059858087884013915,5.715589209410161,0.056595738795336775,5.456591928654573,0.028723461285646484,0.0,8546.707153505033
36,115.07386064245944,1033.229015149692,3641.355470817064,25.90556856537746,102.13089003106441,43.12841898227816,0.0,45.545563786598386,43.81224829421262,0.005982275731577025,5.715715022906587,0.05657798406474668,5.424066837816933,0.03234453013951581,0.0,8547.418016613534
37,115.0696093147494,1033.193053577181,3641.3714056530675,25.92984662959507,102.13089003106441,45.01113929365554,0.0,45.53271842985883,43.80042236168484,0.005978757343407625,5.715823275583002,0.05656026034864105,5.391568036333452,0.03596073589684416,0.0,8548.128879722035
38,115.12097938932875,1033.1572047100071,3641.384758279088,25.956694321075386,102.0751685061591,46.89848417611529,0.2048053376495495,45.68793274847122,43.78863349221106,0.00655514353713438,5.715913986118307,0.05654261772788963,5.359081671155964,0.03957361696766513,0.0,8548.839742830536
39,115.33603347802692,1033.1224026719278,3641.3955312292073,25.986109303034816,101.85472852346255,48.713361349812345,0.4019198182545048,46.337717163140894,43.77718887159473,0.008837275340710965,5.71598717172768,0.056525512385194585,5.3265938768956715,0.043184712968289456,0.0,8549.550605939035
40,115.66398674081564,1033.0896817987543,3641.403725550335,26.01809110090651,101.51932001484833,50.47887026260073,0.5329694380789323,47.32862563733069,43.76642864028723,0.012294383071126968,5.716042839523272,0.05650944945992151,5.294090797786136,0.046795561327431644,0.0,8550.261469047537
41,116.06598421063829,1033.0597216339575,3641.4093417397735,26.05264008490151,101.10711753638867,52.21379562048952,0.6209944050617813,48.543258161681386,43.75657626558081,0.016520507124994047,5.71608099288349,0.0564947608231534,5.261558580231215,0.05040769881903324,0.0,8550.972332156038
42,116.51667530268476,1033.0329675307207,3641.412379395014,26.089757716730343,100.64302526050996,53.93019513661576,0.6809935692189834,49.905018122698785,43.74777820149114,0.02125078043549845,5.716101629073889,0.05648166398097187,5.228983393983605,0.05402265894965908,0.0,8551.683195264539
43,116.9995610878945,1033.0097107362872,3641.4128371519364,26.12944654644163,100.14324968310014,55.63553743119718,0.7226645323313331,51.36405412240582,43.740130224426224,0.026312817899929623,5.7161047388273865,0.05647030118675101,5.196351450295699,0.05764196989896498,0.0,8552.39405837304
44,117.50381172515822,1032.9901428686646,3641.4107126448603,26.17171020791993,99.61842775905748,57.334255779148044,0.7522934030002432,52.8876438721504,43.733695347804826,0.03159346601692419,5.716090306072821,0.056460766046947095,5.163649019658081,0.06126715252235013,0.0,8553.104921481541
45,118.02228569530507,1032.9743896932355,3641.4060024845176,26.216553413002888,99.07557391959928,59.02874840341331,0.7739365711821382,54.45420932204599,43.72851492946619,0.037018108677218046,5.716058307785338,0.056453120017174827,5.130862448981409,0.06489971842884944,0.0,8553.81578459004
46,118.55022006295142,1032.9625333496908,3641.3987022465717,26.263981944227837,98.51936760221821,60.72007388139762,0.790207880315345,56.049359296369616,43.72461598097768,0.04253698369250837,5.716008713908383,0.05644740325753371,5.097978178373024,0.06854116811191366,0.0,8554.526647698542
47,119.08438464315388,1032.9546266796838,3641.3888064676744,26.31400264628744,97.9529847688604,62.408414436315084,0.8027893874004681,57.66333381406069,43.722015879272114,0.04811634599347579,5.715941487326909,0.05644364163000218,5.064982757615999,0.07219298911886961,0.0,8555.237510807043
48,119.62253478008556,1032.950702476793,3641.376308646855,26.366623416171915,97.37863588575506,64.09338831192555,0.8127639439603582,59.28935066334427,43.72072540848975,0.05373275058422271,5.715856583876831,0.056441851215928825,5.031862862433682,0.07585665424818826,0.0,8555.948373915544
49,120.1630625974192,1032.9507793942605,3641.3612012508834,26.42185319196923,96.79790877112795,65.77425503047189,0.8208281984914916,60.92255165721964,43.720750702733525,0.05936940899766577,5.715753952381458,0.05644204120120595,4.998605310713934,0.07953361975421694,0.0,8556.659237024045
50,120.70477136690953,1032.954865783162,3641.3434757223254,26.47970194063788,96.21199039262555,67.45005305069331,0.8274312257273528,62.55932088972059,43.7220945082475,0.06501383200412138,5.715633534706191,0.056444215750676846,4.965197078424499,0.08322532358818942,0.0,8557.370100132544
51,121.24673389312144,1032.962962128656,3641.323122490083,26.54018064439888,95.62180604940151,69.11969067272192,0.832862298102454,64.19685684636893,43.72475698457566,0.07065635005030614,5.715495265830156,0.05644837519784764,4.9316253156932675,0.08693318362282769,0.0,8558.080963241046
52,121.78819153825054,1032.9750628148524,3641.300130981949,26.603301285638956,95.02811858496918,70.78201278129663,0.8373137947802269,65.83286730838074,43.728736284937376,0.07628905826436504,5.715339073931492,0.056454516906688734,4.897877363351481,0.09065859582711756,0.0,8558.791826349547
