time_ind,v_ao,v_art,v_ven,v_la,v_lv,p_lv,q_av,p_ao,p_art,q_ao,p_ven,q_art,p_la,q_ven,q_mv,T
0,119.73067462548022,987.4999856693922,3372.5213903564377,13.638666200658776,59.96722169204602,5.843516624081373,0.0,44.51626787756683,43.45664369597424,0.005442757834942391,4.111642145291802,0.029450124896708257,4.238102565629045,-0.018952510188779262,0.0,10380.191703807692
1,119.725539362272,987.4773343000682,3372.5662137970703,13.62162939255892,59.96722169204602,5.863745153735401,0.0,44.50468171759318,43.44539395143516,0.005441029837625892,4.111964051076819,0.029441463401375316,4.226476981941727,-0.017161950618038435,0.0,10381.135357598947
2,119.72040572795284,987.4546894663356,3372.60936086801,13.606260789671246,59.96722169204602,5.924388813753721,0.0,44.49309923271236,43.43414745278098,0.005439304044935207,4.112273917779284,0.029432813346992506,4.215067632856723,-0.015405602220459226,0.0,10382.079011390202
3,119.71527372127014,987.4320511629369,3372.650855767735,13.592536200027691,59.96722169204602,6.025435595621025,0.0,44.48152042009835,43.422904197400385,0.005437580455767467,4.112571919183943,0.02942417460152562,4.203862999881914,-0.013681712684956309,0.0,10383.022665181457
4,119.71014334004259,987.4094193809266,3372.690729662604,13.580424468396371,59.96722169204602,6.166839537163628,0.0,44.46994527482966,43.41166418085065,0.0054358590676635765,4.112858279116344,0.029415546994113577,4.192847826448343,-0.011987961978638769,0.0,10383.966318972713
5,119.70501458219944,987.3867941119565,3372.72901000826,13.569898149553394,59.96722169204602,6.348539498864886,0.0,44.45837379223426,43.400427398985634,0.005434139877922245,4.113133194753014,0.02940693037406437,4.182008151808155,-0.010322228266031337,0.0,10384.909972763968
6,119.69988744566592,987.3641753477885,3372.7657223405904,13.560931717924856,59.96722169204602,6.5704558337659655,0.0,44.446805967631065,43.38919384771392,0.005432422883514658,4.11339684948348,0.02939832460104664,4.171330394357076,-0.008682448599813588,0.0,10385.853626555223
7,119.69476192835612,987.3415630802557,3372.800890411541,13.553501431817102,59.96722169204602,6.83249091519068,0.0,44.435241796313775,43.37796352297935,0.005430708081101376,4.113649413885656,0.02938972954434505,4.160801341815304,-0.007066617303058736,0.0,10386.797280346478
8,119.6896380284159,987.318957302192,3372.8345336622447,13.54758785911694,59.96722169204602,7.134540885528134,0.0,44.423681274099216,43.36673642122303,0.00542899546747577,4.113891027578751,0.02938114509678937,4.150409574273233,-0.005473001959513193,0.0,10387.740934137733
9,119.68451574347907,987.2963580045235,3372.866675535405,13.543167568561937,59.96722169204602,7.476458827438819,0.0,44.41212439564868,43.355512537938466,0.005427285038363201,4.114121858919798,0.02937257112898952,4.140140782138498,-0.0038994327718380856,0.0,10388.684587928989
10,119.67939507154564,987.2737651797003,3372.8973334527077,13.540223148016139,59.96722169204602,7.85809756504011,0.0,44.4005711564499,43.34429186937584,0.00542557678984732,4.114342033025065,0.029364007544487966,4.129983451275668,-0.002344165375782798,0.0,10389.628241720244
11,119.67427601058026,987.2511788201055,3372.926523588431,13.538738432852854,59.96722169204602,8.279290563435692,0.0,44.389021551910645,43.33307441175233,0.005423870717770606,4.114551666052388,0.029355454253507933,4.119926185749402,-0.0008054744642301008,0.0,10390.571895511499
12,119.66915855853108,987.2285989181169,3372.9542607887447,13.538698586576789,59.96722169204602,8.739853191331239,0.0,44.37747557740158,43.3218601612824,0.005422166817798893,4.114750864621602,0.029346911173409894,4.109957769134203,0.0007183369375055189,0.0,10391.515549302754
